"TOA5","CR1000XSeries_1","CR1000X","8302","CR1000X.Std.02.00","CPU:LineQuantum.CR1X","29888","Quantum"
"TIMESTAMP","RECORD","BattV_Min","PanelT","PPF1_Avg","PPF2_Avg","PPF3_Avg","PPF4_Avg","PPF5_Avg","PPF_above_Avg"
"TS","RN","","","","","","","",""
"","","Min","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-08-21 11:38:16.5",176,13.35132,32.69696,1419.85,1430.568,1421.291,160.5955,192.8153,1419.036
"2019-08-21 11:38:17",177,13.35131,32.70102,1426.273,1436.137,1428.665,160.6944,192.8555,1427.942
"2019-08-21 11:38:17.5",178,13.35132,32.70557,1436.636,1447.207,1438.625,160.843,192.8531,1428.797
"2019-08-21 11:38:18",179,13.35135,32.70984,1438.695,1449.097,1440.736,160.9779,192.854,1431.021
"2019-08-21 11:38:18.5",180,13.3514,32.71362,1433.607,1444.032,1433.669,161.0437,192.7759,1423.547
"2019-08-21 11:38:19",181,13.35127,32.71741,1423.268,1431.59,1423.242,160.9186,192.635,1410.253
"2019-08-21 11:38:19.5",182,13.35124,32.72119,1411.224,1419.909,1409.718,160.7713,192.4164,1385.114
"2019-08-21 11:38:20",183,13.35135,32.72513,1378.95,1385.977,1374.196,160.2523,192.0044,1339.93
"2019-08-21 11:38:20.5",184,13.3513,32.72913,1308.653,1312.033,1300.376,159.9976,191.4061,1265.143
"2019-08-21 11:38:21",185,13.35126,32.73352,1258.148,1265.167,1257.309,159.9229,191.1408,1234.5
"2019-08-21 11:38:21.5",186,13.3512,32.73813,1246.301,1254.095,1246.698,159.7526,190.9595,1213.456
"2019-08-21 11:38:22",187,13.35125,32.74228,1217.966,1222.409,1212.349,159.4965,190.7568,1148.634
"2019-08-21 11:38:22.5",188,13.35134,32.74649,1170.25,1175.896,1166.074,159.0537,190.4993,1093.035
"2019-08-21 11:38:23",189,13.35124,32.75052,1127.923,1132.414,1122.777,158.6347,190.2838,1048.054
"2019-08-21 11:38:23.5",190,13.35123,32.75473,1099.296,1107.218,1100.113,158.4518,190.3393,1038.61
"2019-08-21 11:38:24",191,13.35131,32.75931,1122.65,1132.991,1127.064,158.5491,190.7345,1058.245
"2019-08-21 11:38:24.5",192,13.35119,32.76364,1127.689,1133.476,1124.813,158.3934,190.9065,1032.359
"2019-08-21 11:38:25",193,13.35113,32.76791,1088.572,1092.166,1083.811,157.9585,190.9029,998.3686
"2019-08-21 11:38:25.5",194,13.35115,32.77225,1062.677,1069.337,1062.734,157.593,191.049,985.0482
"2019-08-21 11:38:26",195,13.35116,32.7764,1060.713,1069.275,1064.339,157.3814,191.3477,1000.026
"2019-08-21 11:38:26.5",196,13.35113,32.78085,1104.205,1116.723,1114.302,157.5125,192.0703,1064.793
"2019-08-21 11:38:27",197,13.35109,32.78525,1154.569,1165.176,1158.792,157.6999,192.814,1093.273
"2019-08-21 11:38:27.5",198,13.35122,32.78931,1163.669,1173.7,1168.499,157.6802,193.284,1100.787
"2019-08-21 11:38:28",199,13.35113,32.79343,1194.645,1204.364,1198.767,157.6154,193.7795,1119.794
"2019-08-21 11:38:28.5",200,13.35105,32.7977,1194.51,1200.69,1190.475,157.4105,194.1615,1102.092
"2019-08-21 11:38:29",201,13.3511,32.80106,1160.133,1165.179,1155.802,157.0166,194.5029,1074.515
"2019-08-21 11:38:29.5",202,13.35108,32.80453,1101.266,1102.799,1092.646,156.3797,194.6287,1003.314
"2019-08-21 11:38:30",203,13.351,32.80765,1019.582,1021.363,1011.848,155.6173,194.6981,927.1943
"2019-08-21 11:38:30.5",204,13.351,32.8111,978.1573,983.5129,977.741,155.04,195.0776,901.0372
"2019-08-21 11:38:31",205,13.35105,32.81458,974.6635,980.1387,974.464,154.6517,195.564,893.8925
"2019-08-21 11:38:31.5",206,13.35103,32.81821,943.6131,943.5862,932.697,154.1039,195.6416,828.8585
"2019-08-21 11:38:32",207,13.35099,32.8219,844.7202,842.8488,834.048,153.4556,195.608,744.46
"2019-08-21 11:38:32.5",208,13.35101,32.82608,791.2736,794.8245,791.1718,153.0951,195.9632,721.1119
"2019-08-21 11:38:33",209,13.35112,32.83057,798.9498,805.3651,803.2488,153.1485,196.7735,736.7421
"2019-08-21 11:38:33.5",210,13.35105,32.83398,815.5984,820.8721,817.1572,153.3828,197.6646,743.4385
"2019-08-21 11:38:34",211,13.3509,32.83716,820.595,826.5192,823.4619,153.6417,198.6577,761.9194
"2019-08-21 11:38:34.5",212,13.35093,32.84067,865.6244,878.2971,880.3069,154.3018,200.1656,840.9768
"2019-08-21 11:38:35",213,13.35087,32.84424,1003.087,1021.931,1025.59,155.3863,202.2048,988.0983
