# These are copied from the output of the lidar height script,,,
# UTC-5,,,m
date,first_row,range,height
2019-07-23,97,24,1.53421632
2019-07-23,153,15,1.52176644
2019-07-23,121,10,1.24026254
2019-07-23,145,17,1.19704109
2019-07-23,45,9,1.03126666
2019-07-23,145,2,1.35568767
2019-07-23,25,23,1.32805232
2019-07-23,77,4,0.98338264
2019-07-23,117,15,1.17256415
2019-07-23,37,16,1.73486883
2019-07-23,113,7,1.73769705
2019-07-23,153,4,1.44257557
2019-07-23,81,7,1.3373142
2019-07-23,117,23,1.24161283
2019-07-23,129,3,1.74463528
2019-07-23,45,3,0.77698519
2019-07-23,25,5,1.60846041
2019-07-23,149,20,1.18403146
2019-07-23,45,13,1.84339552
2019-07-23,109,12,1.16121418
2019-07-23,37,13,0.88009485
2019-07-23,145,14,1.15367655
2019-07-23,137,26,1.35361175
2019-07-23,133,10,1.45050784
2019-07-23,49,22,1.33943681
2019-07-23,125,5,1.71883993
2019-07-23,13,19,1.13729159
2019-07-23,57,4,0.89967302
2019-07-23,65,16,1.13843605
2019-07-23,85,11,1.72709075
2019-07-23,61,25,1.08170024
2019-07-23,105,15,1.37915647
2019-07-23,61,5,0.91579126
2019-07-23,125,26,1.30642781
2019-07-23,73,15,1.52460453
2019-07-23,45,12,0.94326292
2019-07-23,37,1,1.1532038
2019-07-23,17,19,0.86650787
2019-07-23,141,2,1.57052119
2019-07-23,133,22,1.2358703
2019-07-23,65,5,0.77697797
2019-07-23,65,23,0.77561317
2019-07-23,89,17,1.5309116
2019-07-23,5,20,0.83449278
2019-07-23,149,19,1.22409355
2019-07-23,45,26,1.32146245
2019-07-23,149,9,1.19170856
2019-07-23,1,14,1.12588495
2019-07-23,121,3,1.64383598
2019-07-23,121,16,1.00717527
2019-07-23,33,4,1.16387978
2019-07-23,61,6,1.21544399
2019-07-23,89,14,1.38492096
2019-07-23,69,21,1.28433372
2019-07-23,81,18,1.15801131
2019-07-23,37,21,1.16201781
2019-07-23,93,14,1.15518345
2019-07-23,21,8,0.98607425
2019-07-23,129,11,1.42535551
2019-07-23,25,26,1.27719551
2019-07-23,105,18,1.24450703
2019-07-23,81,13,1.2082782
2019-07-23,129,21,1.36866497
2019-07-23,121,14,1.12530327
2019-07-23,77,16,1.18259053
2019-07-23,149,7,1.7064834
2019-07-23,121,26,1.16068104
2019-07-23,73,5,0.96709846
2019-07-23,65,21,0.84450799
2019-07-23,121,24,1.22484776
2019-07-23,53,7,0.8161628
2019-07-23,141,20,1.15315922
2019-07-23,73,6,1.02099422
2019-07-23,1,25,0.97599855
2019-07-23,157,13,1.62150299
2019-07-23,93,8,1.4423398
2019-07-23,121,2,1.34351266
2019-07-23,41,2,0.8896387
2019-07-23,33,16,1.07779498
2019-07-23,37,25,1.56526023
2019-07-23,137,14,1.32135679
2019-07-23,157,4,1.56277643
2019-07-23,93,3,1.24766015
2019-07-23,17,25,1.06874344
2019-07-23,121,21,1.39191707
2019-07-23,33,1,1.22154109
2019-07-23,17,7,1.05936638
2019-07-23,113,2,1.44540017
2019-07-23,157,12,1.48868747
2019-07-23,113,15,1.48669047
2019-07-23,149,26,1.25360505
2019-07-23,17,15,1.16697987
2019-07-23,125,18,1.37619033
2019-07-23,29,25,0.99144537
2019-07-23,5,9,1.02675041
2019-07-23,101,13,1.34284374
2019-07-23,137,19,1.23406491
2019-07-23,81,3,1.3692833
2019-07-23,45,10,1.51245861
2019-07-23,133,2,1.08208672
2019-07-23,73,7,1.02700052
2019-07-23,133,16,1.2651564
2019-07-23,89,9,1.42631003
2019-07-23,21,26,1.19745447
2019-07-23,129,17,1.10056695
2019-07-23,97,17,1.42559071
2019-07-23,137,16,1.70204513
2019-07-23,141,24,1.18376542
2019-07-23,133,8,1.10890922
2019-07-23,125,4,1.70195295
2019-07-23,141,8,1.67514882
2019-07-23,141,1,1.34442354
2019-07-23,149,13,1.87526508
2019-07-23,17,2,1.21311155
2019-07-23,13,3,1.10155614
2019-07-23,53,10,1.45368009
2019-07-23,141,4,1.36411918
2019-07-23,141,3,1.61040209
2019-07-23,157,23,1.04085739
2019-07-23,137,2,1.30446492
2019-07-23,65,11,1.10229582
2019-07-23,149,25,1.34395867
2019-07-23,57,1,0.79240289
2019-07-23,1,11,1.20954659
2019-07-23,141,11,1.37054272
2019-07-23,93,13,1.39653752
2019-07-23,137,18,0.90671645
2019-07-23,149,15,1.163521
2019-07-23,9,24,1.37572115
2019-07-23,137,5,1.38977009
2019-07-23,129,22,1.33648142
2019-07-23,77,22,0.96216144
2019-07-23,49,2,0.86442254
2019-07-23,9,9,1.13970344
2019-07-23,61,14,1.42752036
2019-07-23,133,17,1.35812922
2019-07-23,121,19,1.03826166
2019-07-23,13,22,1.23724009
2019-07-23,85,14,1.24534793
2019-07-23,117,3,1.6603293
2019-07-23,129,2,1.55464254
2019-07-23,145,23,1.33300045
2019-07-23,101,17,0.96636633
2019-07-23,77,26,1.37910016
2019-07-23,125,6,1.59776111
2019-07-23,41,21,0.83367066
2019-07-23,57,5,0.87309821
2019-07-23,53,3,0.77089537
2019-07-23,29,1,1.12405119
2019-07-23,57,24,0.77219919
2019-07-23,1,15,0.96339482
2019-07-23,61,8,1.03381884
2019-07-23,49,8,1.06119139
2019-07-23,57,3,1.04667153
2019-07-23,13,17,1.14508688
2019-07-23,81,22,1.23609208
2019-07-23,113,21,1.82845471
2019-07-23,85,9,1.62348017
2019-07-23,125,25,1.17765833
2019-07-23,21,18,0.92044074
2019-07-23,73,22,1.05008125
2019-07-23,17,17,1.11687406
2019-07-23,149,6,1.46125737
2019-07-23,153,23,1.19883737
2019-07-23,77,18,0.87708841
2019-07-23,21,13,0.95479685
2019-07-23,137,12,1.24835302
2019-07-23,149,2,1.37001616
2019-07-23,57,12,1.4132863
2019-07-23,45,16,0.97027732
2019-07-23,49,13,1.1753612
2019-07-23,89,8,1.08767238
2019-07-23,133,5,1.41719323
2019-07-23,33,19,1.22163568
2019-07-23,65,1,0.92827718
2019-07-23,69,4,0.78683238
2019-07-23,101,26,1.40633704
2019-07-23,17,14,1.07198731
2019-07-23,69,16,1.04065445
2019-07-23,133,13,1.37309967
2019-07-23,105,23,1.11881465
2019-07-23,89,23,1.31620391
2019-07-23,9,13,1.13665783
2019-07-23,29,4,1.27524118
2019-07-23,121,1,1.18336936
2019-07-23,41,4,0.71696041
2019-07-23,85,20,1.34405704
2019-07-23,121,5,1.49770418
2019-07-23,69,26,1.09711222
2019-07-23,93,15,1.26373331
2019-07-23,53,5,0.8956385
2019-07-23,101,6,1.34293415
2019-07-23,61,20,1.00366231
2019-07-23,33,25,1.19809439
2019-07-23,49,26,1.28729808
2019-07-23,117,8,1.5292614
2019-07-23,109,17,1.18356697
2019-07-23,125,10,1.54103328
2019-07-23,61,22,1.22166318
2019-07-23,13,18,0.93889887
2019-07-23,69,24,1.40781292
2019-07-23,109,2,1.75047981
2019-07-23,21,4,1.22904415
2019-07-23,5,7,0.77017413
2019-07-23,49,25,0.77088057
2019-07-23,105,20,1.32708877
2019-07-23,157,26,1.37582392
2019-07-23,37,3,1.08125845
2019-07-23,109,4,1.54452425
2019-07-23,13,24,1.12369287
2019-07-23,81,21,1.59108783
2019-07-23,45,19,1.08525038
2019-07-23,97,20,1.43201861
2019-07-23,137,21,1.28791528
2019-07-23,5,10,0.92465649
2019-07-23,25,1,1.11891087
2019-07-23,93,9,1.59326332
2019-07-23,37,20,0.64200053
2019-07-23,49,10,0.97898372
2019-07-23,105,4,1.61734029
2019-07-23,101,16,1.38422833
2019-07-23,117,5,1.34440577
2019-07-23,125,11,1.42128629
2019-07-23,77,14,1.09021606
2019-07-23,129,18,1.35517339
2019-07-23,25,6,1.06590803
2019-07-23,33,10,1.18210773
2019-07-23,93,2,1.04087575
2019-07-23,13,5,1.05476938
2019-07-23,73,23,0.84006931
2019-07-23,57,8,0.95054413
2019-07-23,73,26,1.25732917
2019-07-23,65,25,1.02256278
2019-07-23,5,17,1.20863082
2019-07-23,41,19,1.12129657
2019-07-23,93,12,1.31307548
2019-07-23,53,24,0.96483046
2019-07-23,137,23,1.27948477
2019-07-23,13,16,1.20606666
2019-07-23,105,19,1.17779414
2019-07-23,121,4,1.51787504
2019-07-23,145,9,1.53507816
2019-07-23,33,15,1.26565591
2019-07-23,85,16,1.22785362
2019-07-23,89,20,1.28008639
2019-07-23,85,24,1.35145852
2019-07-23,25,10,0.95018699
2019-07-23,109,26,1.18069655
2019-07-23,57,20,1.21066415
2019-07-23,157,1,1.19113276
2019-07-23,1,2,1.47804129
2019-07-23,61,2,0.75604482
2019-07-23,33,12,1.48795668
2019-07-23,53,14,1.04179924
2019-07-23,57,21,0.89434665
2019-07-23,41,23,1.12170121
2019-07-23,17,6,1.4837115
2019-07-23,49,20,1.09555609
2019-07-23,117,22,1.28679493
2019-07-23,13,7,1.58335655
2019-07-23,81,15,1.1534426
2019-07-23,77,5,1.1223259
2019-07-23,81,26,1.48826468
2019-07-23,125,15,1.16141033
2019-07-23,125,20,1.67117093
2019-07-23,25,3,1.28339368
2019-07-23,57,15,1.33514865
2019-07-23,53,15,1.16598136
2019-07-23,117,2,1.46762667
2019-07-23,13,14,1.21175591
2019-07-23,29,11,1.06476295
2019-07-23,45,1,0.94242864
2019-07-23,65,4,1.27862612
2019-07-23,21,19,1.20985674
2019-07-23,1,21,1.01188883
2019-07-23,25,13,1.24389895
2019-07-23,29,21,0.99980847
2019-07-23,117,24,1.21726849
2019-07-23,137,20,1.14101139
2019-07-23,101,5,1.51868648
2019-07-23,117,26,1.32695291
2019-07-23,61,13,1.07485544
2019-07-23,17,11,1.35434611
2019-07-23,153,14,1.24348662
2019-07-23,113,13,1.54421833
2019-07-23,17,16,1.62886213
2019-07-23,37,14,0.76267166
2019-07-23,113,23,1.37454671
2019-07-23,49,24,0.786528
2019-07-27,61,7,1.31869739
2019-07-27,9,16,1.39476397
2019-07-27,121,6,1.77078993
2019-07-27,89,12,1.47936325
2019-07-27,73,17,1.02800408
2019-07-27,109,24,1.26904524
2019-07-27,157,14,1.62555027
2019-07-27,45,11,1.96064739
2019-07-27,5,5,1.39475155
2019-07-27,129,23,1.20357063
2019-07-27,9,7,1.0865185
2019-07-27,25,21,1.28222586
2019-07-27,125,2,1.5130011
2019-07-27,45,2,0.95044554
2019-07-27,77,17,1.34975672
2019-07-27,141,13,1.82324145
2019-07-27,137,1,1.20452846
2019-07-27,57,7,0.83682983
2019-07-27,41,15,1.29037828
2019-07-27,149,18,1.51772871
2019-07-27,57,10,1.3910309
2019-07-27,121,15,1.536661
2019-07-27,25,7,1.48702217
2019-07-27,37,6,1.49346173
2019-07-27,121,7,1.84639317
2019-07-27,17,10,1.29894488
2019-07-27,13,20,1.33394864
2019-07-27,145,25,1.27158961
2019-07-27,29,12,1.48629394
2019-07-27,109,22,1.08737621
2019-07-27,125,13,1.37578267
2019-07-27,77,2,0.89502459
2019-07-27,117,11,1.24651294
2019-07-27,5,22,1.24661712
2019-07-27,17,5,1.29945106
2019-07-27,129,19,1.47415119
2019-07-27,17,9,1.52770356
2019-07-27,9,23,1.16186622
2019-07-27,13,1,1.24471762
2019-07-27,121,17,1.19994059
2019-07-27,121,13,1.40608756
2019-07-27,9,10,1.38246385
2019-07-27,101,11,1.63225496
2019-07-27,17,3,1.19850182
2019-07-27,137,15,1.27250983
2019-07-27,137,8,1.60574516
2019-07-27,45,22,0.93280547
2019-07-27,33,3,1.20876478
2019-07-27,153,2,1.65502447
2019-07-27,37,24,1.12167781
2019-07-27,97,11,1.0728401
2019-07-27,129,7,1.86515131
2019-07-27,85,25,1.65338595
2019-07-27,9,8,1.27975295
2019-07-27,77,21,1.96163739
2019-07-27,45,21,1.18096095
2019-07-27,37,22,1.60656472
2019-07-27,101,23,1.24567074
2019-07-27,5,12,1.13522198
2019-07-27,105,1,1.26147205
2019-07-27,101,19,1.34737125
2019-07-27,125,7,1.82439597
2019-07-27,5,18,1.18549546
2019-07-27,9,3,1.34593079
2019-07-27,97,14,1.12272351
2019-07-27,153,22,1.48249343
2019-07-27,129,9,1.58977945
2019-07-27,65,2,0.84492689
2019-07-27,157,16,1.34119157
2019-07-27,25,16,1.15013834
2019-07-27,133,11,1.59256766
2019-07-27,53,2,0.7572623
2019-07-27,81,8,1.80570432
2019-07-27,141,21,1.29771197
2019-07-27,109,9,1.58029617
2019-07-27,145,22,1.46387188
2019-07-27,117,18,1.27355942
2019-07-27,57,23,1.2016346
2019-07-27,105,26,1.37543511
2019-07-27,97,3,1.57285787
2019-07-27,85,5,1.4390588
2019-07-27,145,26,1.46832974
2019-07-27,149,3,1.66332754
2019-07-27,41,10,1.31436158
2019-07-27,25,4,1.52334252
2019-07-27,81,19,1.25108331
2019-07-27,149,8,1.68096697
2019-07-27,73,1,0.97282303
2019-07-27,153,9,1.89881169
2019-07-27,125,14,1.10204938
2019-07-27,49,18,1.14945714
2019-07-27,9,11,1.40436049
2019-07-27,157,8,1.53773527
2019-07-27,53,23,1.19583295
2019-07-27,77,19,0.99683813
2019-07-27,57,9,0.98186496
2019-07-27,21,15,1.0412169
2019-07-27,41,13,1.28493745
2019-07-27,17,23,1.25146449
2019-07-27,137,17,1.15188274
2019-07-27,65,19,0.97652641
2019-07-27,85,23,1.29972068
2019-07-27,53,1,1.0756021
2019-07-27,41,20,1.04956219
2019-07-27,61,10,1.2854365
2019-07-27,85,10,1.81959262
2019-07-27,101,14,1.31324184
2019-07-27,5,23,1.6833422
2019-07-27,65,20,0.88011503
2019-07-27,145,20,1.40383918
2019-07-27,141,16,1.29712388
2019-07-27,29,9,1.92402942
2019-07-27,109,16,1.49243662
2019-07-27,85,17,1.10001003
2019-07-27,37,15,1.47305177
2019-07-27,125,16,1.33450376
2019-07-27,1,5,1.23731417
2019-07-27,37,9,1.37422
2019-07-27,5,4,1.45299253
2019-07-27,9,6,1.39025391
2019-07-27,105,21,1.67815684
2019-07-27,149,1,1.39605434
2019-07-27,81,10,1.46924885
2019-07-27,49,6,1.15813172
2019-07-27,33,24,1.09844084
2019-07-27,61,9,1.33236459
2019-07-27,149,22,1.52707386
2019-07-27,93,23,1.6133349
2019-07-27,153,26,1.40366359
2019-07-27,93,10,1.28711766
2019-07-27,117,20,1.55308446
2019-07-27,61,26,1.5178159
2019-07-27,157,5,1.29900079
2019-07-27,21,14,1.36515673
2019-07-27,101,12,1.35242573
2019-07-27,37,8,0.92887944
2019-07-27,101,7,1.9068334
2019-07-27,101,2,1.52508715
2019-07-27,57,25,1.2089186
2019-07-27,1,20,1.3892965
2019-07-27,125,12,1.42555255
2019-07-27,121,8,1.63284411
2019-07-27,113,22,1.24925126
2019-07-27,45,5,1.11646795
2019-07-27,25,12,1.42422528
2019-07-27,37,7,1.13023021
2019-07-27,29,17,1.94656696
2019-07-27,149,5,1.51611689
2019-07-27,5,24,0.9449177
2019-07-27,121,9,1.71857503
2019-07-27,121,22,1.38639317
2019-07-27,5,21,1.23332503
2019-07-27,129,12,1.34130676
2019-07-27,105,14,1.23339413
2019-07-27,25,14,1.33294014
2019-07-27,29,22,1.39975681
2019-07-27,65,6,1.05226184
2019-07-27,145,1,1.37000859
2019-07-27,21,21,1.00603938
2019-07-27,69,2,0.85450479
2019-07-27,153,13,1.7630572
2019-07-27,9,19,1.69059836
2019-07-27,89,10,1.68159448
2019-07-27,5,11,0.93101279
2019-07-27,157,10,1.8370964
2019-07-27,61,12,1.60300671
2019-07-27,9,14,1.76002139
2019-07-27,41,18,0.75239265
2019-07-27,97,25,1.26002557
2019-07-27,85,4,1.69775893
2019-07-27,69,10,1.189934
2019-07-27,125,24,1.40900673
2019-07-27,9,20,1.00010057
2019-07-27,73,10,1.10066615
2019-07-27,121,25,1.08295029
2019-07-27,1,9,1.43599822
2019-07-27,77,12,0.97349909
2019-07-27,113,25,1.25664878
2019-07-27,77,1,0.98835975
2019-07-27,45,25,1.33358257
2019-07-27,153,12,1.73883463
2019-07-27,133,15,1.40474176
2019-07-27,45,6,1.17778815
2019-07-27,61,23,0.988205
2019-07-27,65,26,1.44884225
2019-07-27,157,24,1.64084076
2019-07-27,53,20,1.43504279
2019-07-27,109,3,1.98836766
2019-07-27,45,7,0.95296786
2019-07-27,25,15,0.82770208
2019-07-27,25,8,1.39705403
2019-07-27,149,24,1.53839092
2019-07-27,113,26,1.31479649
2019-07-27,153,10,1.98674195
2019-07-27,45,15,0.97213746
2019-07-27,57,26,1.31187931
2019-07-27,113,11,1.66364194
2019-07-27,141,26,1.47487948
2019-07-27,109,14,1.30171838
2019-07-27,97,5,1.8869999
2019-07-27,37,4,1.11899501
2019-07-27,29,13,0.9649532
2019-07-27,61,15,1.35417675
2019-07-27,129,26,1.54349105
2019-07-27,97,13,2.01260119
2019-07-27,133,12,1.41627119
2019-07-27,109,15,1.3882119
2019-07-27,153,18,1.24210974
2019-07-27,89,13,1.62918571
2019-07-27,21,24,1.07660344
2019-07-27,13,25,1.62794374
2019-07-27,41,8,1.28125123
2019-07-27,41,22,0.87865336
2019-07-27,5,1,1.25477415
2019-07-27,45,23,1.53396458
2019-07-27,33,20,1.27994443
2019-07-27,17,1,1.26399464
2019-07-27,61,1,0.89256834
2019-07-27,153,5,1.40977704
2019-07-27,105,11,1.40877223
2019-07-27,101,8,1.7831369
2019-07-27,133,6,1.82662098
2019-07-27,113,17,1.11969415
2019-07-27,57,19,1.17839317
2019-07-27,77,7,1.10383042
2019-07-27,41,26,1.32320839
2019-07-27,129,8,1.84120301
2019-07-27,141,22,1.66106486
2019-07-27,73,12,1.33453524
2019-07-27,97,10,1.47897498
2019-07-27,117,6,2.05244829
2019-07-27,25,18,1.39729339
2019-07-27,129,13,1.14697452
2019-07-27,133,14,1.28501203
2019-07-27,17,20,1.13791497
2019-07-27,137,11,1.75730094
2019-07-27,1,4,1.18867914
2019-07-27,141,10,1.50517405
2019-07-27,57,17,1.32472318
2019-07-27,97,18,1.13176441
2019-07-27,45,18,1.28322908
2019-07-27,117,25,1.37677612
2019-07-27,65,8,1.42284138
2019-07-27,61,3,1.01549765
2019-07-27,21,12,1.6800178
2019-07-27,93,22,1.28518193
2019-07-27,37,5,1.0251425
2019-07-27,133,19,1.25613413
2019-07-27,61,21,1.37225082
2019-07-27,41,12,1.77014049
2019-07-27,81,2,1.29910988
2019-07-27,1,18,0.91355379
2019-07-27,157,6,1.56040074
2019-07-27,21,9,1.48948419
2019-07-27,69,1,0.92791432
2019-07-27,129,5,1.19696328
2019-07-27,101,25,1.35612516
2019-07-27,109,18,1.30566057
2019-07-27,89,18,1.36440731
2019-07-27,113,20,1.61129013
2019-07-27,97,8,1.54647074
2019-07-27,13,9,1.20404573
2019-07-27,93,21,1.4335135
2019-07-27,45,14,1.16136493
2019-07-27,141,12,1.22884549
2019-07-27,153,24,1.27979923
2019-07-27,65,12,1.3511657
2019-07-27,61,17,1.09028298
2019-07-27,81,1,1.04581753
2019-07-27,93,4,1.79673342
2019-07-27,153,17,1.2748004
2019-07-27,113,3,1.40489767
2019-07-27,69,3,1.24532075
2019-07-27,21,6,1.47201282
2019-07-27,1,24,1.38876111
2019-07-27,33,2,1.08070584
2019-07-27,141,23,1.01633086
2019-07-27,77,8,1.76733603
2019-07-27,125,17,1.21274296
2019-07-27,157,22,1.32955754
2019-07-27,65,13,0.92157567
2019-07-27,1,12,1.22368212
2019-07-27,5,26,1.31623401
2019-07-27,137,22,1.35877754
2019-07-27,101,10,1.70079033
2019-07-27,41,14,0.95769641
2019-07-27,1,13,1.27369096
2019-07-27,157,21,1.51307715
2019-07-27,21,3,0.94163264
2019-07-27,145,7,1.49901311
2019-07-27,53,4,0.84274587
2019-07-27,109,23,1.23076863
2019-07-27,25,24,1.02914474
2019-07-27,113,6,1.81338411
2019-07-27,89,16,1.44857654
2019-07-27,73,13,1.42112853
2019-07-27,77,11,1.31993403
2019-07-27,69,11,1.45778525
2019-07-27,1,23,1.11794577
2019-07-27,49,17,1.12942809
2019-07-27,29,8,1.23247903
2019-07-27,149,10,1.59625409
2019-07-27,73,2,0.80454406
2019-07-27,25,20,1.49825725
2019-07-27,29,26,1.38950329
2019-07-27,81,9,1.62636395
2019-07-27,17,12,1.46593259
2019-07-27,41,25,1.43601567
2019-07-27,105,16,1.45307005
2019-07-27,25,19,1.06523977
2019-07-27,153,3,1.78701916
2019-07-27,145,24,1.73239079
2019-07-27,81,23,1.49907784
2019-07-27,77,23,1.11879891
2019-07-27,97,4,1.59422597
2019-07-27,29,5,1.35943563
2019-07-27,141,9,1.69482464
2019-07-27,73,18,1.02310888
2019-07-27,89,4,1.82015793
2019-07-27,113,14,1.10815829
2019-07-27,129,16,1.65573597
2019-07-27,125,3,1.69424352
2019-07-27,53,18,1.10229418
2019-07-27,57,22,1.14936968
2019-07-27,69,22,1.34136205
2019-07-27,41,9,0.99973611
2019-07-27,97,23,1.38355145
2019-07-27,153,6,1.73419755
2019-07-27,5,6,1.16293114
2019-07-27,41,17,1.57420415
2019-07-27,153,7,1.7202967
2019-07-27,157,11,1.9060749
2019-07-27,65,17,1.10471962
2019-07-27,105,9,1.72381195
2019-07-27,53,13,0.94853016
2019-07-27,109,19,1.53240846
2019-07-27,89,1,1.03080207
2019-07-27,105,13,1.63629443
2019-07-27,69,23,0.9967676
2019-07-27,41,11,1.48381213
2019-07-27,149,21,1.43588516
2019-07-27,65,7,1.40899975
2019-07-27,141,14,1.43113451
2019-07-27,61,16,1.11608831
2019-07-27,49,7,0.94591917
2019-07-27,129,15,1.29571906
2019-07-27,9,21,1.2008404
2019-07-27,157,20,1.09835362
2019-07-27,117,1,1.41026388
2019-07-27,13,13,1.33924251
2019-07-27,157,7,1.88863109
2019-07-27,89,15,1.52331281
2019-07-27,73,19,0.98922272
2019-07-27,53,11,1.12135118
2019-07-27,45,4,1.11556809
2019-07-27,17,26,1.40555467
2019-07-27,129,14,1.17665067
2019-07-27,113,16,1.20670979
2019-07-27,73,21,1.4441476
2019-07-27,157,17,1.46138159
2019-07-27,113,9,1.73251534
2019-07-27,65,10,1.27347118
2019-07-27,49,14,1.2816544
2019-07-27,109,1,1.42698053
2019-07-27,17,18,1.0647915
2019-07-27,97,1,1.36462077
2019-07-27,101,18,1.19290678
2019-07-27,37,26,0.97923026
2019-07-27,17,22,1.24319836
2019-07-27,85,13,1.47969166
2019-07-27,157,3,1.76940637
2019-07-27,45,20,1.57109244
2019-07-27,77,6,1.05550821
2019-07-27,145,15,1.36270369
2019-07-27,57,6,1.4827611
2019-07-27,1,16,1.29789868
2019-07-27,97,16,1.29167535
2019-07-27,13,8,1.30440323
2019-07-27,29,7,1.10483129
2019-07-27,69,5,0.8882734
2019-07-27,145,18,1.10615728
2019-07-27,37,12,1.08822181
2019-07-27,129,25,1.09706074
2019-07-27,93,5,1.64955438
2019-07-27,49,12,1.07819206
2019-07-27,97,7,1.78479874
2019-07-27,105,17,1.19895865
2019-07-27,49,1,1.07031486
2019-07-27,117,12,1.57818133
2019-07-27,109,11,1.60426724
2019-07-27,53,22,1.31088181
2019-07-27,5,25,1.12457865
2019-07-27,53,12,0.95981158
2019-07-27,77,3,1.01745282
2019-07-27,109,25,1.31110777
2019-07-27,1,7,1.27326329
2019-07-27,81,24,1.35323914
2019-07-27,77,24,1.30559235
2019-07-27,21,2,1.46503289
2019-07-27,73,24,1.00124334
2019-07-27,61,11,1.08405645
2019-07-27,5,19,1.39352157
2019-07-27,81,12,1.80144833
2019-07-27,129,4,1.30949774
2019-07-27,33,14,1.35848776
2019-07-27,41,1,1.07803371
2019-07-27,21,10,1.24366715
2019-07-27,77,20,0.90141056
2019-07-27,117,13,1.42299866
2019-07-27,109,5,1.8320614
2019-07-27,89,5,1.87523959
2019-07-27,69,25,0.97380665
2019-07-27,129,10,1.19927298
2019-07-27,29,2,1.38582086
2019-07-27,13,6,1.43565038
2019-07-27,133,21,1.48638347
2019-07-27,69,13,1.34248431
2019-07-27,5,13,1.33416092
2019-07-27,141,15,1.58532576
2019-07-27,49,9,1.47206081
2019-07-27,33,18,1.03535474
2019-07-27,77,15,0.88828514
2019-07-27,65,15,1.20531964
2019-07-27,105,6,1.18256354
2019-07-27,117,9,1.49679392
2019-07-27,133,18,1.25215759
2019-07-27,9,12,1.10295102
2019-07-27,113,24,1.40540663
2019-07-27,85,19,1.3790319
2019-07-27,5,14,1.33081764
2019-07-27,25,17,0.99554757
2019-07-27,9,4,1.20483408
2019-07-27,29,14,1.03611066
2019-07-27,141,6,1.87695356
2019-07-27,101,1,1.24541122
2019-07-27,157,19,1.27388785
2019-07-27,73,3,0.92257061
2019-07-27,97,15,1.32686357
2019-07-27,125,23,1.20458881
2019-07-27,21,16,1.43800232
2019-07-27,93,26,1.35174768
2019-07-27,125,19,1.33730081
2019-07-27,113,1,1.32028692
2019-07-27,37,17,1.26615089
2019-07-27,93,17,1.33897264
2019-07-27,109,20,1.74693105
2019-07-27,9,15,1.20528527
2019-07-27,153,11,1.69161349
2019-07-27,73,8,1.03288738
2019-07-27,113,4,1.68813152
2019-07-27,1,1,1.19158317
2019-07-27,113,5,1.25115195
2019-07-27,69,7,0.92478865
2019-07-27,137,3,1.42274978
2019-07-27,153,8,1.85529629
2019-07-27,145,21,1.51506051
2019-07-27,93,7,1.73180961
2019-07-27,53,19,0.99707265
2019-07-27,105,8,1.97094451
2019-07-27,133,20,1.62228085
2019-07-27,137,6,1.33937226
2019-07-27,153,25,1.07594366
2019-07-27,13,10,1.26323108
2019-07-27,137,13,1.53260611
2019-07-27,89,2,1.36054924
2019-07-27,45,17,1.280507
2019-07-27,21,17,1.0655626
2019-07-27,145,6,1.8531496
2019-07-27,69,14,1.32930143
2019-07-27,133,7,1.47383335
2019-07-27,57,18,0.96429915
2019-07-27,105,12,1.54067479
2019-07-27,101,21,1.07353152
2019-07-27,113,18,0.97171038
2019-07-27,37,2,1.10783828
2019-07-27,129,20,1.55858195
2019-07-27,101,24,1.23864332
2019-07-27,105,3,1.26542635
2019-07-27,53,9,1.17892921
2019-07-27,141,19,1.52455846
2019-07-27,37,11,1.79327034
2019-07-27,69,12,1.13165102
2019-07-27,89,22,1.32690771
2019-07-27,77,10,1.45480356
2019-07-27,149,16,1.36807015
2019-07-27,9,17,1.32064294
2019-07-27,101,20,1.32132489
2019-07-27,9,25,1.21994915
2019-07-27,69,15,1.23089843
2019-07-27,65,9,1.29604288
2019-07-27,141,7,1.59314309
2019-07-27,93,25,1.6061693
2019-07-27,97,2,1.49357092
2019-07-27,137,24,1.15991559
2019-07-27,5,16,1.14424715
2019-07-27,65,14,1.10172831
2019-07-27,57,2,0.89595545
2019-07-27,13,21,1.44190675
2019-07-27,1,3,1.29365595
2019-07-27,133,23,1.12776378
2019-07-27,153,16,1.35325457
2019-07-27,41,16,0.99795513
2019-07-27,69,20,1.28296135
2019-07-27,1,6,1.3408935
2019-07-27,105,10,1.61404154
2019-07-27,105,24,1.3638173
2019-07-27,73,9,1.21902945
2019-07-27,105,22,1.68383083
2019-07-27,85,8,1.78154318
2019-07-27,133,24,1.07590437
2019-07-27,49,3,1.08180413
2019-07-27,85,26,1.51471958
2019-07-27,145,5,1.7422886
2019-07-27,153,19,1.14128238
2019-07-27,13,15,1.09295272
2019-07-27,141,18,1.5734812
2019-07-27,45,8,1.63788666
2019-07-27,101,15,1.29758729
2019-07-27,89,26,1.45414205
2019-07-27,1,22,1.10460394
2019-07-27,73,4,0.79301992
2019-07-27,85,21,1.15528209
2019-07-27,73,25,0.78470044
2019-07-27,85,2,1.17174096
2019-07-27,69,8,1.30791521
2019-07-27,85,6,1.62911481
2019-07-27,133,26,1.48234695
2019-07-27,21,25,1.05368729
2019-07-27,69,9,1.46480565
2019-07-27,1,10,1.38693732
2019-07-27,81,14,1.37616605
2019-07-27,61,19,1.20360536
