# These are copied from the output of the lidar_lai repository.,,,
# UTC-5,,,dimensionless
date,first_row,range,lai
2019-07-03,145,19,0.022677
2019-07-03,53,6,0.049263
2019-07-03,101,9,0.020111
2019-07-03,49,5,0.036366
2019-07-03,49,15,0.136038
2019-07-03,33,9,0.009251
2019-07-03,41,6,0.023671
2019-07-03,153,1,0.008102
2019-07-03,29,18,0.016767
2019-07-03,157,2,0.046118
2019-07-03,33,11,0.026801
2019-07-03,93,6,0.012638
2019-07-03,101,3,0.019477
2019-07-03,1,8,0.060903
2019-07-03,109,8,0.006451
2019-07-03,149,14,0.029428
2019-07-03,5,8,0.113658
2019-07-03,9,22,0.029695
2019-07-03,9,5,0.017548
2019-07-03,65,18,0.015644
2019-07-03,53,21,0.022476
2019-07-03,33,7,0.040999
2019-07-03,53,25,0.007237
2019-07-03,29,15,0.019157
2019-07-03,57,11,0.039782
2019-07-03,33,17,0.030139
2019-07-03,89,6,0.033816
2019-07-03,105,2,0.015823
2019-07-03,5,3,0.049215
2019-07-03,113,10,0.006537
2019-07-03,81,20,0.017014
2019-07-03,69,17,0.030011
2019-07-03,29,6,0.030326
2019-07-03,29,16,0.010413
2019-07-03,113,12,0.017603
2019-07-03,89,7,0.0302
2019-07-03,37,18,0.023592
2019-07-03,101,4,0.01849
2019-07-03,157,25,0.033371
2019-07-03,21,20,0.020829
2019-07-03,97,12,0.041493
2019-07-03,85,15,0.029543
2019-07-03,89,25,0.02331
2019-07-03,137,10,0.01888
2019-07-03,81,17,0.015565
2019-07-03,97,9,0.06611
2019-07-03,9,1,0.003705
2019-07-03,69,19,0.021928
2019-07-03,33,8,0.05625
2019-07-03,137,7,0.008176
2019-07-03,69,18,0.008201
2019-07-03,153,21,0.087185
2019-07-03,49,21,0.017861
2019-07-03,97,24,0.112739
2019-07-03,153,15,0.177273
2019-07-03,121,10,0.009888
2019-07-03,145,17,0.014621
2019-07-03,45,9,0.013935
2019-07-03,145,2,0.026941
2019-07-03,25,23,0.021729
2019-07-03,77,4,0.031847
2019-07-03,117,15,0.024683
2019-07-03,37,16,0.026322
2019-07-03,113,7,0.0392
2019-07-03,153,4,0.095001
2019-07-03,81,7,0.031344
2019-07-03,117,23,0.025743
2019-07-03,129,3,0.023327
2019-07-03,45,3,0.013832
2019-07-03,25,5,0.045135
2019-07-03,149,20,0.009677
2019-07-03,45,13,0.07074
2019-07-03,109,12,0.011232
2019-07-03,37,13,0.007218
2019-07-03,145,14,0.018552
2019-07-03,137,26,0.020388
2019-07-03,133,10,0.018078
2019-07-03,49,22,0.09254
2019-07-03,125,5,0.015447
2019-07-03,13,19,0.029335
2019-07-03,57,4,0.021365
2019-07-03,65,16,0.05977
2019-07-03,85,11,0.131875
2019-07-03,61,25,0.014851
2019-07-03,105,15,0.009666
2019-07-03,61,5,0.025683
2019-07-03,125,26,0.031007
2019-07-03,73,15,0.057498
2019-07-03,45,12,0.010104
2019-07-03,17,19,0.016954
2019-07-03,141,2,0.015791
2019-07-03,133,22,0.013111
2019-07-03,65,5,0.008918
2019-07-03,65,23,0.01445
2019-07-03,89,17,0.021235
2019-07-03,5,20,0.005825
2019-07-03,149,19,0.011458
2019-07-03,45,26,0.046848
2019-07-03,149,9,0.042185
2019-07-03,1,14,0.011222
2019-07-03,121,3,0.031445
2019-07-03,121,16,0.006232
2019-07-03,33,4,0.021603
2019-07-03,61,6,0.031896
2019-07-03,89,14,0.044178
2019-07-03,69,21,0.037869
2019-07-03,81,18,0.010818
2019-07-03,37,21,0.081364
2019-07-03,93,14,0.049698
2019-07-03,21,8,0.009906
2019-07-03,129,11,0.014503
2019-07-03,25,26,0.00716
2019-07-03,105,18,0.012019
2019-07-03,81,13,0.016161
2019-07-03,129,21,0.02533
2019-07-03,121,14,0.011998
2019-07-03,77,16,0.034645
2019-07-03,149,7,0.112573
2019-07-03,121,26,0.014278
2019-07-03,73,5,0.01647
2019-07-03,65,21,0.023525
2019-07-03,121,24,0.010901
2019-07-03,53,7,0.018077
2019-07-03,141,20,0.02053
2019-07-03,73,6,0.028819
2019-07-03,1,25,0.014065
2019-07-03,157,13,0.061928
2019-07-03,93,8,0.021614
2019-07-03,121,2,0.052322
2019-07-03,41,2,0.012102
2019-07-03,33,16,0.009849
2019-07-03,37,25,0.025659
2019-07-03,137,14,0.014038
2019-07-03,157,4,0.038214
2019-07-03,93,3,0.129164
2019-07-03,17,25,0.022611
2019-07-03,121,21,0.034669
2019-07-03,33,1,0.00731
2019-07-03,17,7,0.010969
2019-07-03,113,2,0.017389
2019-07-03,157,12,0.137337
2019-07-03,113,15,0.095796
2019-07-03,149,26,0.035865
2019-07-03,17,15,0.037459
2019-07-03,125,18,0.016887
2019-07-03,29,25,0.010365
2019-07-03,5,9,0.008919
2019-07-03,101,13,0.008191
2019-07-03,137,19,0.011546
2019-07-03,81,3,0.03048
2019-07-03,45,10,0.076044
2019-07-03,133,2,0.013766
2019-07-03,73,7,0.020523
2019-07-03,133,16,0.017654
2019-07-03,89,9,0.115212
2019-07-03,21,26,0.018362
2019-07-03,129,17,0.008352
2019-07-03,97,17,0.022182
2019-07-03,137,16,0.039972
2019-07-03,141,24,0.015061
2019-07-03,133,8,0.018104
2019-07-03,125,4,0.027337
2019-07-03,141,8,0.025008
2019-07-03,141,1,0.016225
2019-07-03,149,13,0.290695
2019-07-03,17,2,0.008039
2019-07-03,13,3,0.025057
2019-07-03,53,10,0.072518
2019-07-03,141,4,0.020022
2019-07-03,141,3,0.033922
2019-07-03,157,23,0.032172
2019-07-03,137,2,0.009659
2019-07-03,65,11,0.065776
2019-07-03,149,25,0.008355
2019-07-03,1,11,0.008501
2019-07-03,141,11,0.029051
2019-07-03,93,13,0.012821
2019-07-03,137,18,0.009503
2019-07-03,149,15,0.046985
2019-07-03,9,24,0.065257
2019-07-03,137,5,0.040175
2019-07-03,129,22,0.04359
2019-07-03,77,22,0.031129
2019-07-03,49,2,0.009625
2019-07-03,9,9,0.022133
2019-07-03,61,14,0.127856
2019-07-03,133,17,0.032415
2019-07-03,121,19,0.003547
2019-07-03,13,22,0.022818
2019-07-03,85,14,0.03475
2019-07-03,117,3,0.062145
2019-07-03,129,2,0.01578
2019-07-03,145,23,0.031533
2019-07-03,101,17,0.006884
2019-07-03,77,26,0.019117
2019-07-03,125,6,0.01492
2019-07-03,41,21,0.012717
2019-07-03,57,5,0.013256
2019-07-03,53,3,0.01293
2019-07-03,29,1,0.008952
2019-07-03,57,24,0.005995
2019-07-03,1,15,0.024307
2019-07-03,61,8,0.022624
2019-07-03,49,8,0.020937
2019-07-03,57,3,0.015461
2019-07-03,13,17,0.076833
2019-07-03,81,22,0.051567
2019-07-03,113,21,0.017287
2019-07-03,85,9,0.060214
2019-07-03,125,25,0.012006
2019-07-03,21,18,0.026717
2019-07-03,73,22,0.027484
2019-07-03,17,17,0.061966
2019-07-03,149,6,0.06818
2019-07-03,153,23,0.038143
2019-07-03,77,18,0.007882
2019-07-03,21,13,0.013275
2019-07-03,137,12,0.011586
2019-07-03,149,2,0.051405
2019-07-03,57,12,0.248561
2019-07-03,45,16,0.021175
2019-07-03,49,13,0.030337
2019-07-03,89,8,0.020161
2019-07-03,133,5,0.023222
2019-07-03,33,19,0.014176
2019-07-03,69,4,0.016312
2019-07-03,101,26,0.036666
2019-07-03,17,14,0.014597
2019-07-03,69,16,0.073348
2019-07-03,133,13,0.021774
2019-07-03,105,23,0.012036
2019-07-03,89,23,0.064815
2019-07-03,9,13,0.024293
2019-07-03,29,4,0.032399
2019-07-03,121,1,0.005949
2019-07-03,41,4,0.01144
2019-07-03,85,20,0.076145
2019-07-03,121,5,0.015582
2019-07-03,69,26,0.014026
2019-07-03,93,15,0.070105
2019-07-03,53,5,0.018611
2019-07-03,101,6,0.04644
2019-07-03,61,20,0.027934
2019-07-03,33,25,0.010618
2019-07-03,49,26,0.019051
2019-07-03,117,8,0.015899
2019-07-03,109,17,0.014511
2019-07-03,125,10,0.028288
2019-07-03,61,22,0.03889
2019-07-03,13,18,0.012369
2019-07-03,69,24,0.011505
2019-07-03,109,2,0.048526
2019-07-03,21,4,0.01603
2019-07-03,5,7,0.043009
2019-07-03,49,25,0.005754
2019-07-03,105,20,0.007196
2019-07-03,157,26,0.052264
2019-07-03,37,3,0.029179
2019-07-03,109,4,0.041137
2019-07-03,13,24,0.043061
2019-07-03,81,21,0.061226
2019-07-03,45,19,0.038653
2019-07-03,97,20,0.043119
2019-07-03,137,21,0.021015
2019-07-03,5,10,0.008653
2019-07-03,25,1,0.005659
2019-07-03,93,9,0.055257
2019-07-03,37,20,0.114741
2019-07-03,49,10,0.049339
2019-07-03,105,4,0.042286
2019-07-03,101,16,0.01199
2019-07-03,117,5,0.019772
2019-07-03,125,11,0.035172
2019-07-03,77,14,0.017009
2019-07-03,129,18,0.023117
2019-07-03,25,6,0.01036
2019-07-03,33,10,0.007482
2019-07-03,93,2,0.014742
2019-07-03,13,5,0.012307
2019-07-03,73,23,0.015143
2019-07-03,57,8,0.023301
2019-07-03,73,26,0.018496
2019-07-03,65,25,0.005981
2019-07-03,5,17,0.017675
2019-07-03,41,19,0.018882
2019-07-03,93,12,0.038638
2019-07-03,53,24,0.011004
2019-07-03,137,23,0.028432
2019-07-03,13,16,0.025368
2019-07-03,105,19,0.007738
2019-07-03,121,4,0.016537
2019-07-03,145,9,0.030591
2019-07-03,33,15,0.144436
2019-07-03,85,16,0.011962
2019-07-03,89,20,0.016153
2019-07-03,85,24,0.041057
2019-07-03,25,10,0.006121
2019-07-03,109,26,0.029327
2019-07-03,57,20,0.017265
2019-07-03,157,1,0.030313
2019-07-03,1,2,0.030771
2019-07-03,61,2,0.01064
2019-07-03,33,12,0.061839
2019-07-03,53,14,0.018878
2019-07-03,57,21,0.014374
2019-07-03,41,23,0.02857
2019-07-03,17,6,0.099785
2019-07-03,49,20,0.023357
2019-07-03,117,22,0.019395
2019-07-03,13,7,0.02116
2019-07-03,81,15,0.019355
2019-07-03,77,5,0.049799
2019-07-03,81,26,0.016558
2019-07-03,125,15,0.008157
2019-07-03,125,20,0.088237
2019-07-03,25,3,0.068505
2019-07-03,57,15,0.011201
2019-07-03,53,15,0.064235
2019-07-03,117,2,0.013404
2019-07-03,13,14,0.134471
2019-07-03,29,11,0.027522
2019-07-03,65,4,0.031417
2019-07-03,21,19,0.038772
2019-07-03,1,21,0.010136
2019-07-03,25,13,0.013846
2019-07-03,29,21,0.013068
2019-07-03,117,24,0.013146
2019-07-03,137,20,0.020447
2019-07-03,101,5,0.016809
2019-07-03,117,26,0.026196
2019-07-03,61,13,0.021478
2019-07-03,17,11,0.082673
2019-07-03,153,14,0.037525
2019-07-03,113,13,0.003669
2019-07-03,17,16,0.076294
2019-07-03,37,14,0.028857
2019-07-03,113,23,0.030533
2019-07-03,49,24,0.005535
2019-07-08,61,7,0.530409
2019-07-08,9,16,1.658933
2019-07-08,121,6,1.151523
2019-07-08,89,12,0.374154
2019-07-08,73,17,0.209825
2019-07-08,109,24,0.878083
2019-07-08,157,14,1.387249
2019-07-08,45,11,0.66848
2019-07-08,5,5,1.191594
2019-07-08,129,23,0.850897
2019-07-08,9,7,0.150142
2019-07-08,25,21,1.480038
2019-07-08,125,2,0.969603
2019-07-08,45,2,0.059882
2019-07-08,77,17,0.670487
2019-07-08,141,13,0.770442
2019-07-08,137,1,0.019059
2019-07-08,57,7,0.053253
2019-07-08,41,15,1.471952
2019-07-08,149,18,0.427932
2019-07-08,57,10,0.840555
2019-07-08,121,15,0.474725
2019-07-08,25,7,1.15039
2019-07-08,37,6,0.64391
2019-07-08,121,7,1.745845
2019-07-08,17,10,1.040222
2019-07-08,13,20,1.352433
2019-07-08,145,25,0.150756
2019-07-08,29,12,1.114959
2019-07-08,109,22,0.159726
2019-07-08,125,13,0.36931
2019-07-08,77,2,0.09737
2019-07-08,117,11,0.597886
2019-07-08,5,22,1.08679
2019-07-08,17,5,0.250483
2019-07-08,129,19,0.868219
2019-07-08,17,9,1.528465
2019-07-08,9,23,0.322214
2019-07-08,13,1,0.440518
2019-07-08,121,17,0.359351
2019-07-08,121,13,0.203581
2019-07-08,9,10,0.69855
2019-07-08,101,11,0.588094
2019-07-08,17,3,1.001955
2019-07-08,137,15,0.439367
2019-07-08,137,8,0.611885
2019-07-08,45,22,0.120197
2019-07-08,33,3,0.306651
2019-07-08,153,2,0.803658
2019-07-08,37,24,0.075241
2019-07-08,97,11,0.051922
2019-07-08,129,7,1.10963
2019-07-08,85,25,0.991622
2019-07-08,9,8,0.632819
2019-07-08,77,21,1.262408
2019-07-08,45,21,0.231801
2019-07-08,37,22,1.205168
2019-07-08,101,23,0.297087
2019-07-08,5,12,1.230339
2019-07-08,105,1,0.098371
2019-07-08,101,19,0.394419
2019-07-08,125,7,1.165541
2019-07-08,5,18,1.148178
2019-07-08,9,3,0.487491
2019-07-08,97,14,0.191672
2019-07-08,153,22,0.620752
2019-07-08,129,9,0.949681
2019-07-08,65,2,0.018897
2019-07-08,157,16,0.819063
2019-07-08,25,16,1.252424
2019-07-08,133,11,1.344961
2019-07-08,53,2,0.043538
2019-07-08,81,8,0.596172
2019-07-08,141,21,0.279372
2019-07-08,109,9,1.423604
2019-07-08,145,22,1.391887
2019-07-08,117,18,0.303891
2019-07-08,57,23,0.488545
2019-07-08,105,26,0.358306
2019-07-08,97,3,0.447785
2019-07-08,85,5,0.731722
2019-07-08,145,26,0.833261
2019-07-08,149,3,0.561447
2019-07-08,41,10,0.716895
2019-07-08,25,4,0.758271
2019-07-08,81,19,0.365181
2019-07-08,149,8,1.284443
2019-07-08,73,1,0.03461
2019-07-08,153,9,1.252426
2019-07-08,125,14,0.105084
2019-07-08,49,18,0.181028
2019-07-08,9,11,0.374431
2019-07-08,157,8,0.872626
2019-07-08,53,23,0.62779
2019-07-08,77,19,0.231968
2019-07-08,57,9,0.096044
2019-07-08,21,15,0.158868
2019-07-08,41,13,0.682218
2019-07-08,17,23,1.253519
2019-07-08,137,17,0.123161
2019-07-08,65,19,0.626458
2019-07-08,85,23,1.083611
2019-07-08,53,1,0.082721
2019-07-08,41,20,1.394362
2019-07-08,61,10,0.864698
2019-07-08,85,10,0.850315
2019-07-08,101,14,0.788385
2019-07-08,5,23,0.821852
2019-07-08,65,20,0.155403
2019-07-08,145,20,0.310516
2019-07-08,141,16,1.083459
2019-07-08,29,9,2.060871
2019-07-08,109,16,0.923723
2019-07-08,85,17,0.056823
2019-07-08,37,15,0.5846
2019-07-08,125,16,0.368311
2019-07-08,1,5,0.860231
2019-07-08,37,9,0.509745
2019-07-08,5,4,0.860929
2019-07-08,9,6,1.091748
2019-07-08,105,21,1.550759
2019-07-08,149,1,0.478957
2019-07-08,81,10,0.539617
2019-07-08,49,6,0.542853
2019-07-08,33,24,0.444804
2019-07-08,61,9,1.073951
2019-07-08,149,22,1.642121
2019-07-08,93,23,1.35762
2019-07-08,153,26,0.373939
2019-07-08,93,10,0.558888
2019-07-08,117,20,1.280439
2019-07-08,61,26,0.54102
2019-07-08,157,5,0.239218
2019-07-08,21,14,0.74505
2019-07-08,101,12,0.5728
2019-07-08,37,8,0.087794
2019-07-08,101,7,0.539109
2019-07-08,101,2,0.29456
2019-07-08,57,25,0.572197
2019-07-08,1,20,1.519301
2019-07-08,125,12,1.358762
2019-07-08,121,8,0.648589
2019-07-08,113,22,0.407157
2019-07-08,45,5,0.298711
2019-07-08,25,12,0.251592
2019-07-08,37,7,0.1387
2019-07-08,29,17,0.957036
2019-07-08,149,5,1.203663
2019-07-08,5,24,0.19703
2019-07-08,121,9,0.893459
2019-07-08,121,22,1.392268
2019-07-08,5,21,0.267101
2019-07-08,129,12,0.387024
2019-07-08,105,14,0.286011
2019-07-08,25,14,1.66694
2019-07-08,29,22,1.263172
2019-07-08,65,6,0.279417
2019-07-08,145,1,0.556249
2019-07-08,21,21,0.127778
2019-07-08,69,2,0.081524
2019-07-08,153,13,0.812979
2019-07-08,9,19,0.990831
2019-07-08,89,10,1.328461
2019-07-08,5,11,0.252097
2019-07-08,157,10,1.522819
2019-07-08,61,12,1.45456
2019-07-08,9,14,1.250626
2019-07-08,41,18,0.030561
2019-07-08,97,25,0.254227
2019-07-08,85,4,0.792009
2019-07-08,69,10,0.647389
2019-07-08,125,24,0.782685
2019-07-08,9,20,0.168527
2019-07-08,73,10,0.435548
2019-07-08,121,25,0.16672
2019-07-08,1,9,0.77886
2019-07-08,77,12,0.149756
2019-07-08,113,25,0.451279
2019-07-08,77,1,0.116339
2019-07-08,45,25,0.399599
2019-07-08,153,12,1.07698
2019-07-08,133,15,0.724511
2019-07-08,45,6,0.452772
2019-07-08,61,23,0.433623
2019-07-08,65,26,0.24898
2019-07-08,157,24,0.267239
2019-07-08,53,20,1.625095
2019-07-08,109,3,2.427448
2019-07-08,45,7,0.306613
2019-07-08,25,15,0.11615
2019-07-08,25,8,0.785639
2019-07-08,149,24,0.668279
2019-07-08,113,26,0.327882
2019-07-08,153,10,1.517761
2019-07-08,45,15,0.10501
2019-07-08,57,26,0.229711
2019-07-08,113,11,0.259043
2019-07-08,141,26,0.75515
2019-07-08,109,14,0.25893
2019-07-08,97,5,0.267077
2019-07-08,37,4,0.244922
2019-07-08,29,13,0.228345
2019-07-08,61,15,1.125034
2019-07-08,129,26,1.09423
2019-07-08,97,13,0.540993
2019-07-08,133,12,0.666777
2019-07-08,109,15,0.592941
2019-07-08,153,18,0.184789
2019-07-08,89,13,0.407879
2019-07-08,21,24,0.30592
2019-07-08,13,25,1.170016
2019-07-08,41,8,0.620415
2019-07-08,41,22,0.065462
2019-07-08,5,1,0.425542
2019-07-08,45,23,1.228194
2019-07-08,33,20,1.292548
2019-07-08,17,1,0.334714
2019-07-08,61,1,0.102686
2019-07-08,153,5,1.157
2019-07-08,105,11,0.558843
2019-07-08,101,8,0.302619
2019-07-08,133,6,0.877366
2019-07-08,113,17,0.292563
2019-07-08,57,19,1.250055
2019-07-08,77,7,0.398598
2019-07-08,41,26,0.202142
2019-07-08,129,8,1.29641
2019-07-08,141,22,0.673268
2019-07-08,73,12,0.613742
2019-07-08,97,10,0.595081
2019-07-08,117,6,1.445113
2019-07-08,25,18,1.017651
2019-07-08,129,13,0.363346
2019-07-08,133,14,0.398894
2019-07-08,17,20,0.718107
2019-07-08,137,11,0.640946
2019-07-08,1,4,1.279314
2019-07-08,141,10,0.290453
2019-07-08,57,17,0.632256
2019-07-08,97,18,0.16083
2019-07-08,45,18,0.090476
2019-07-08,117,25,0.221382
2019-07-08,65,8,1.192224
2019-07-08,61,3,0.538202
2019-07-08,21,12,1.818331
2019-07-08,93,22,0.394029
2019-07-08,37,5,0.301789
2019-07-08,133,19,0.369023
2019-07-08,61,21,1.264624
2019-07-08,41,12,0.950866
2019-07-08,81,2,0.392792
2019-07-08,1,18,0.068112
2019-07-08,157,6,0.644399
2019-07-08,21,9,1.511022
2019-07-08,69,1,0.123336
2019-07-08,129,5,0.580176
2019-07-08,101,25,0.272528
2019-07-08,109,18,0.533291
2019-07-08,89,18,0.169241
2019-07-08,113,20,0.393897
2019-07-08,97,8,0.485812
2019-07-08,13,9,0.421758
2019-07-08,93,21,1.012402
2019-07-08,45,14,0.33185
2019-07-08,141,12,0.914227
2019-07-08,153,24,0.703297
2019-07-08,65,12,0.754033
2019-07-08,61,17,0.431734
2019-07-08,81,1,0.066467
2019-07-08,93,4,0.820622
2019-07-08,153,17,0.152146
2019-07-08,113,3,0.281028
2019-07-08,69,3,0.556112
2019-07-08,21,6,1.199699
2019-07-08,1,24,0.562236
2019-07-08,33,2,0.549172
2019-07-08,141,23,0.076512
2019-07-08,77,8,0.866037
2019-07-08,125,17,0.54833
2019-07-08,157,22,0.941881
2019-07-08,65,13,0.12656
2019-07-08,1,12,0.682113
2019-07-08,5,26,0.598481
2019-07-08,137,22,0.813879
2019-07-08,101,10,0.546395
2019-07-08,41,14,0.031756
2019-07-08,1,13,0.500261
2019-07-08,157,21,0.480019
2019-07-08,21,3,0.309899
2019-07-08,145,7,0.804452
2019-07-08,53,4,0.048324
2019-07-08,109,23,0.610735
2019-07-08,25,24,0.096754
2019-07-08,113,6,0.68885
2019-07-08,89,16,0.555271
2019-07-08,73,13,0.79431
2019-07-08,77,11,1.455799
2019-07-08,69,11,0.792398
2019-07-08,1,23,0.171033
2019-07-08,49,17,0.990003
2019-07-08,29,8,0.683408
2019-07-08,149,10,0.317593
2019-07-08,73,2,0.031861
2019-07-08,25,20,0.98583
2019-07-08,29,26,0.615474
2019-07-08,81,9,0.505275
2019-07-08,17,12,0.312714
2019-07-08,41,25,0.119515
2019-07-08,105,16,0.906316
2019-07-08,25,19,0.856125
2019-07-08,153,3,0.889361
2019-07-08,145,24,0.879877
2019-07-08,81,23,0.713308
2019-07-08,77,23,0.946893
2019-07-08,97,4,0.199566
2019-07-08,29,5,0.674682
2019-07-08,141,9,0.948981
2019-07-08,73,18,0.107068
2019-07-08,89,4,1.080087
2019-07-08,113,14,0.790812
2019-07-08,129,16,0.357411
2019-07-08,125,3,1.269123
2019-07-08,53,18,0.354399
2019-07-08,57,22,0.297299
2019-07-08,69,22,0.180087
2019-07-08,41,9,0.114466
2019-07-08,97,23,0.390941
2019-07-08,153,6,0.895948
2019-07-08,5,6,0.84952
2019-07-08,41,17,1.04141
2019-07-08,153,7,0.829862
2019-07-08,157,11,1.62087
2019-07-08,65,17,0.396941
2019-07-08,105,9,1.204333
2019-07-08,53,13,0.659646
2019-07-08,109,19,0.482075
2019-07-08,89,1,0.054652
2019-07-08,105,13,0.437866
2019-07-08,69,23,0.154095
2019-07-08,41,11,1.096781
2019-07-08,149,21,0.820037
2019-07-08,65,7,0.667337
2019-07-08,141,14,0.23114
2019-07-08,61,16,0.178064
2019-07-08,49,7,0.137569
2019-07-08,129,15,0.413917
2019-07-08,9,21,1.622052
2019-07-08,157,20,0.098634
2019-07-08,117,1,0.412369
2019-07-08,13,13,1.614197
2019-07-08,157,7,1.07355
2019-07-08,89,15,0.439519
2019-07-08,73,19,0.794298
2019-07-08,53,11,0.863547
2019-07-08,45,4,0.321758
2019-07-08,17,26,0.496167
2019-07-08,129,14,0.834293
2019-07-08,113,16,0.676333
2019-07-08,73,21,1.455498
2019-07-08,157,17,0.95733
2019-07-08,113,9,0.89602
2019-07-08,65,10,1.295528
2019-07-08,49,14,1.499855
2019-07-08,109,1,0.903801
2019-07-08,17,18,0.224087
2019-07-08,97,1,0.177529
2019-07-08,101,18,0.217711
2019-07-08,37,26,0.153066
2019-07-08,17,22,1.703647
2019-07-08,85,13,1.417119
2019-07-08,157,3,0.851
2019-07-08,45,20,1.277415
2019-07-08,77,6,0.105146
2019-07-08,145,15,0.846637
2019-07-08,57,6,0.8798
2019-07-08,1,16,1.614811
2019-07-08,97,16,0.505409
2019-07-08,13,8,0.869079
2019-07-08,29,7,0.088296
2019-07-08,69,5,0.179432
2019-07-08,145,18,0.26881
2019-07-08,37,12,0.301
2019-07-08,129,25,0.147307
2019-07-08,93,5,0.582684
2019-07-08,49,12,0.283474
2019-07-08,97,7,0.481341
2019-07-08,105,17,0.53259
2019-07-08,49,1,0.147975
2019-07-08,117,12,0.710467
2019-07-08,109,11,0.216645
2019-07-08,53,22,1.357698
2019-07-08,5,25,0.76659
2019-07-08,53,12,0.117783
2019-07-08,77,3,0.213545
2019-07-08,109,25,0.662091
2019-07-08,1,7,0.953854
2019-07-08,81,24,0.475739
2019-07-08,77,24,1.185403
2019-07-08,21,2,0.627644
2019-07-08,73,24,0.358735
2019-07-08,61,11,0.178074
2019-07-08,5,19,1.519139
2019-07-08,81,12,1.190922
2019-07-08,129,4,1.074029
2019-07-08,33,14,0.291748
2019-07-08,41,1,0.053359
2019-07-08,21,10,0.686996
2019-07-08,77,20,0.065043
2019-07-08,117,13,0.260639
2019-07-08,109,5,1.317557
2019-07-08,89,5,0.424035
2019-07-08,69,25,0.137457
2019-07-08,129,10,0.119333
2019-07-08,29,2,0.353352
2019-07-08,13,6,0.676779
2019-07-08,133,21,1.289792
2019-07-08,69,13,0.629367
2019-07-08,5,13,1.245288
2019-07-08,141,15,1.196852
2019-07-08,49,9,1.502772
2019-07-08,33,18,0.517293
2019-07-08,77,15,0.222696
2019-07-08,65,15,0.221797
2019-07-08,105,6,0.425762
2019-07-08,117,9,1.124297
2019-07-08,133,18,0.462454
2019-07-08,9,12,0.13049
2019-07-08,113,24,0.506358
2019-07-08,85,19,0.362562
2019-07-08,5,14,1.562784
2019-07-08,25,17,0.572996
2019-07-08,9,4,0.53344
2019-07-08,29,14,0.541615
2019-07-08,141,6,0.922161
2019-07-08,101,1,0.325064
2019-07-08,157,19,0.199175
2019-07-08,73,3,0.138218
2019-07-08,97,15,0.630678
2019-07-08,125,23,0.816283
2019-07-08,21,16,1.736603
2019-07-08,93,26,0.593266
2019-07-08,125,19,0.643244
2019-07-08,113,1,0.247833
2019-07-08,37,17,0.514975
2019-07-08,93,17,0.242342
2019-07-08,109,20,0.51032
2019-07-08,9,15,1.121704
2019-07-08,153,11,2.148384
2019-07-08,73,8,0.087082
2019-07-08,113,4,0.715669
2019-07-08,1,1,0.193101
2019-07-08,113,5,0.709098
2019-07-08,69,7,0.226568
2019-07-08,137,3,0.285214
2019-07-08,153,8,1.270988
2019-07-08,145,21,0.611643
2019-07-08,93,7,0.680566
2019-07-08,53,19,0.210409
2019-07-08,105,8,0.84165
2019-07-08,133,20,1.452029
2019-07-08,137,6,0.831905
2019-07-08,153,25,0.040462
2019-07-08,13,10,1.33582
2019-07-08,137,13,0.277482
2019-07-08,89,2,0.114399
2019-07-08,45,17,0.417602
2019-07-08,21,17,0.66801
2019-07-08,145,6,0.923932
2019-07-08,69,14,1.36009
2019-07-08,133,7,0.548714
2019-07-08,57,18,0.136833
2019-07-08,105,12,0.31003
2019-07-08,101,21,0.182874
2019-07-08,113,18,0.089375
2019-07-08,37,2,0.171495
2019-07-08,129,20,0.831477
2019-07-08,101,24,0.691267
2019-07-08,105,3,0.593197
2019-07-08,53,9,0.34219
2019-07-08,141,19,1.015399
2019-07-08,37,11,1.771647
2019-07-08,69,12,0.49634
2019-07-08,89,22,0.794911
2019-07-08,77,10,1.281722
2019-07-08,149,16,0.957537
2019-07-08,9,17,1.403585
2019-07-08,101,20,0.380633
2019-07-08,9,25,1.334702
2019-07-08,69,15,0.501286
2019-07-08,65,9,0.463815
2019-07-08,141,7,0.317399
2019-07-08,93,25,0.215493
2019-07-08,97,2,0.228243
2019-07-08,137,24,0.094508
2019-07-08,5,16,1.631686
2019-07-08,65,14,0.908519
2019-07-08,57,2,0.063664
2019-07-08,13,21,0.791012
2019-07-08,1,3,0.749047
2019-07-08,133,23,0.094925
2019-07-08,153,16,0.636864
2019-07-08,41,16,0.189022
2019-07-08,69,20,0.79945
2019-07-08,1,6,0.575224
2019-07-08,105,10,1.02331
2019-07-08,105,24,0.243745
2019-07-08,73,9,0.920365
2019-07-08,105,22,1.854792
2019-07-08,85,8,1.379228
2019-07-08,133,24,0.061356
2019-07-08,49,3,0.355743
2019-07-08,85,26,0.814541
2019-07-08,145,5,0.769746
2019-07-08,153,19,0.055095
2019-07-08,13,15,0.046193
2019-07-08,141,18,0.892385
2019-07-08,45,8,0.30877
2019-07-08,101,15,0.867952
2019-07-08,89,26,0.604765
2019-07-08,1,22,0.310036
2019-07-08,73,4,0.058913
2019-07-08,85,21,0.186363
2019-07-08,73,25,0.026469
2019-07-08,85,2,0.148261
2019-07-08,69,8,0.363069
2019-07-08,85,6,0.480665
2019-07-08,133,26,1.020876
2019-07-08,21,25,0.35404
2019-07-08,69,9,1.180662
2019-07-08,1,10,1.569203
2019-07-08,81,14,0.761883
2019-07-08,61,19,1.529361
2019-07-08,61,4,0.425171
2019-07-08,29,23,1.437774
