date,first_row,range,lai
7/11/2019,53,12,0.22096
7/11/2019,77,3,0.42422
7/11/2019,109,25,1.013182
7/11/2019,1,7,1.803277
7/11/2019,81,24,0.85426
7/11/2019,77,24,1.663813
7/11/2019,21,2,1.299351
7/11/2019,73,24,0.719629
7/11/2019,61,11,0.480797
7/11/2019,5,19,2.369453
7/11/2019,81,12,2.205678
7/11/2019,129,4,2.080402
7/11/2019,33,14,0.654882
7/11/2019,41,1,0.081826
7/11/2019,21,10,1.892868
7/11/2019,77,20,0.142241
7/11/2019,117,13,0.962127
7/11/2019,109,5,2.226689
7/11/2019,89,5,0.589925
7/11/2019,69,25,0.304878
7/11/2019,129,10,0.310672
7/11/2019,29,2,0.815216
7/11/2019,13,6,1.640452
7/11/2019,133,21,2.110762
7/11/2019,69,13,1.317629
7/11/2019,5,13,2.188281
7/11/2019,141,15,1.991679
7/11/2019,49,9,2.229359
7/11/2019,33,18,1.238721
7/11/2019,77,15,0.430723
7/11/2019,65,15,0.577989
7/11/2019,105,6,1.081834
7/11/2019,117,9,1.916137
7/11/2019,133,18,0.742304
7/11/2019,9,12,0.49468
7/11/2019,113,24,1.117596
7/11/2019,85,19,0.999053
7/11/2019,5,14,2.682677
7/11/2019,25,17,1.473194
7/11/2019,9,4,0.966687
7/11/2019,29,14,1.44744
7/11/2019,141,6,1.880796
7/11/2019,101,1,0.564499
7/11/2019,157,19,0.305312
7/11/2019,73,3,0.245427
7/11/2019,97,15,1.312764
7/11/2019,125,23,1.432784
7/11/2019,21,16,3.12282
7/11/2019,93,26,1.066146
7/11/2019,125,19,1.463357
7/11/2019,113,1,1.122891
7/11/2019,37,17,0.983218
7/11/2019,93,17,0.486547
7/11/2019,109,20,1.395553
7/11/2019,9,15,1.973143
7/11/2019,153,11,3.355263
7/11/2019,73,8,0.175713
7/11/2019,113,4,1.848445
7/11/2019,1,1,0.439088
7/11/2019,113,5,1.404172
7/11/2019,69,7,0.399004
7/11/2019,137,3,0.827607
7/11/2019,153,8,2.518649
7/11/2019,145,21,1.369975
7/11/2019,93,7,1.296345
7/11/2019,53,19,0.485663
7/11/2019,105,8,1.690417
7/11/2019,133,20,2.417719
7/11/2019,137,6,1.798509
7/11/2019,153,25,0.102486
7/11/2019,13,10,2.427289
7/11/2019,137,13,0.791242
7/11/2019,89,2,0.240874
7/11/2019,45,17,1.130335
7/11/2019,21,17,1.993516
7/11/2019,145,6,2.057136
7/11/2019,69,14,2.222079
7/11/2019,133,7,1.235643
7/11/2019,57,18,0.230397
7/11/2019,105,12,0.574128
7/11/2019,101,21,0.5073
7/11/2019,113,18,0.278674
7/11/2019,37,2,0.297197
7/11/2019,129,20,1.606326
7/11/2019,101,24,1.003175
7/11/2019,105,3,0.685865
7/11/2019,53,9,0.921088
7/11/2019,141,19,1.710909
7/11/2019,37,11,2.679594
7/11/2019,69,12,0.790818
7/11/2019,89,22,1.76853
7/11/2019,77,10,2.274435
7/11/2019,149,16,1.537332
7/11/2019,9,17,2.632397
7/11/2019,101,20,1.258034
7/11/2019,9,25,2.508609
7/11/2019,69,15,0.942093
7/11/2019,65,9,1.019961
7/11/2019,141,7,0.898972
7/11/2019,93,25,0.579708
7/11/2019,97,2,0.608874
7/11/2019,137,24,0.342903
7/11/2019,5,16,3.091619
7/11/2019,65,14,2.14535
7/11/2019,57,2,0.116794
7/11/2019,13,21,1.913723
7/11/2019,1,3,1.6548
7/11/2019,133,23,0.216161
7/11/2019,153,16,1.290168
7/11/2019,41,16,0.339896
7/11/2019,69,20,1.552147
7/11/2019,1,6,1.687763
7/11/2019,105,10,1.929452
7/11/2019,105,24,0.625032
7/11/2019,73,9,1.652501
7/11/2019,105,22,2.554885
7/11/2019,85,8,2.389212
7/11/2019,133,24,0.156833
7/11/2019,49,3,0.597535
7/11/2019,85,26,0.585728
7/11/2019,145,5,1.827462
7/11/2019,153,19,0.27926
7/11/2019,13,15,0.347455
7/11/2019,141,18,1.915025
7/11/2019,45,8,0.681973
7/11/2019,101,15,1.65281
7/11/2019,89,26,1.23227
7/11/2019,1,22,0.898302
7/11/2019,73,4,0.09821
7/11/2019,85,21,0.429084
7/11/2019,73,25,0.043721
7/11/2019,85,2,0.267118
7/11/2019,69,8,0.845358
7/11/2019,85,6,1.119486
7/11/2019,133,26,2.120168
7/11/2019,21,25,0.664939
7/11/2019,69,9,1.773998
7/11/2019,1,10,2.349852
7/11/2019,81,14,1.257409
7/11/2019,61,19,2.117042
7/11/2019,61,4,0.679958
7/11/2019,29,23,2.861287
7/11/2019,113,8,1.754704
7/11/2019,89,3,0.509422
7/11/2019,109,21,2.280639
7/11/2019,25,11,0.834036
7/11/2019,49,19,2.400715
7/11/2019,29,3,1.760277
7/11/2019,9,2,1.089845
7/11/2019,77,25,0.392015
7/11/2019,1,19,1.596121
7/11/2019,49,4,0.968839
7/11/2019,85,22,0.797898
7/11/2019,13,23,0.340764
7/11/2019,33,26,1.209882
7/11/2019,145,12,0.349961
7/11/2019,33,13,1.120474
7/11/2019,53,26,1.220234
7/11/2019,57,13,1.716599
7/11/2019,93,24,1.158909
7/11/2019,97,21,1.284124
7/11/2019,145,3,2.281368
7/11/2019,133,1,0.797289
7/11/2019,85,18,1.035787
7/11/2019,45,24,0.897948
7/11/2019,145,10,0.992252
7/11/2019,21,7,1.921183
7/11/2019,9,26,0.838623
7/11/2019,81,16,1.270666
7/11/2019,17,24,1.868824
7/11/2019,65,24,1.035311
7/11/2019,41,5,0.120307
7/11/2019,77,13,1.508252
7/11/2019,97,6,1.44969
7/11/2019,65,3,0.546422
7/11/2019,89,24,2.63001
7/11/2019,133,9,1.891867
7/11/2019,93,16,1.767153
7/11/2019,21,1,0.980947
7/11/2019,141,17,1.367686
7/11/2019,97,26,1.090594
7/11/2019,29,20,2.435211
7/11/2019,145,11,2.348086
7/11/2019,85,12,1.250689
7/11/2019,13,11,1.372665
7/11/2019,129,1,1.169293
7/11/2019,5,15,1.056498
7/11/2019,117,17,1.142857
7/11/2019,85,1,0.171229
7/11/2019,13,2,1.385476
7/11/2019,129,24,0.132731
7/11/2019,81,25,0.439216
7/11/2019,81,6,1.349859
7/11/2019,49,11,2.346115
7/11/2019,9,18,1.662498
7/11/2019,121,23,1.864987
7/11/2019,117,10,1.547513
7/11/2019,17,13,2.866426
7/11/2019,37,10,2.315334
7/11/2019,21,11,2.917592
7/11/2019,137,4,1.277371
7/11/2019,29,19,0.495906
7/11/2019,17,4,0.27085
7/11/2019,33,5,1.362797
7/11/2019,125,9,1.530337
7/11/2019,81,11,1.097077
7/11/2019,73,16,0.873557
7/11/2019,21,5,0.824273
7/11/2019,53,17,0.817494
7/11/2019,37,19,0.432075
7/11/2019,81,4,0.528519
7/11/2019,117,16,0.761319
7/11/2019,33,21,0.436303
7/11/2019,101,22,0.984829
7/11/2019,37,23,0.390984
7/11/2019,29,10,0.690532
7/11/2019,73,11,0.775988
7/11/2019,141,25,0.289817
7/11/2019,25,9,2.06194
7/11/2019,49,16,1.593896
7/11/2019,117,21,2.559021
7/11/2019,133,4,2.290886
7/11/2019,49,23,2.384139
7/11/2019,89,19,1.098103
7/11/2019,69,6,0.592066
7/11/2019,21,22,2.773137
7/11/2019,1,26,1.554521
7/11/2019,93,11,0.983411
7/11/2019,157,9,2.830302
7/11/2019,149,4,1.762781
7/11/2019,61,18,0.07592
7/11/2019,93,18,0.426519
7/11/2019,109,6,1.327419
7/11/2019,113,19,0.18382
7/11/2019,53,8,0.686574
7/11/2019,133,25,0.563182
7/11/2019,105,7,1.367592
7/11/2019,97,19,0.118273
7/11/2019,33,6,0.447233
7/11/2019,149,17,1.154961
7/11/2019,73,20,1.280044
7/11/2019,149,23,0.882428
7/11/2019,133,3,2.387649
7/11/2019,77,9,0.614224
7/11/2019,57,14,1.93732
7/11/2019,145,8,1.789027
7/11/2019,149,12,0.70198
7/11/2019,33,23,1.856696
7/11/2019,125,8,2.753085
7/11/2019,129,6,1.757002
7/11/2019,25,25,0.871043
7/11/2019,137,25,1.265947
7/11/2019,141,5,1.44587
7/11/2019,93,1,0.614609
7/11/2019,121,18,0.487782
7/11/2019,157,18,0.451892
7/11/2019,41,7,0.831583
7/11/2019,25,2,0.84369
7/11/2019,125,21,2.2946
7/11/2019,85,3,0.990684
7/11/2019,105,5,1.774573
7/11/2019,81,5,1.038245
7/11/2019,121,12,2.153747
7/11/2019,93,20,1.380573
7/11/2019,145,4,1.624711
7/11/2019,89,11,2.033146
7/11/2019,13,4,1.519418
7/11/2019,109,13,1.289884
7/11/2019,25,22,0.351421
7/11/2019,17,21,2.321351
7/11/2019,33,22,1.053801
7/11/2019,65,22,1.535556
7/11/2019,105,25,1.018445
7/11/2019,125,22,1.409715
7/11/2019,73,14,0.472597
7/11/2019,85,7,1.27681
7/11/2019,149,11,2.225674
7/11/2019,41,24,1.42462
7/11/2019,97,22,0.923031
7/11/2019,125,1,1.015284
7/11/2019,121,11,0.371521
7/11/2019,93,19,0.398366
7/11/2019,109,10,2.152081
7/11/2019,117,14,0.716189
7/11/2019,5,2,0.805547
7/11/2019,1,17,1.779415
7/11/2019,109,7,1.522982
7/11/2019,117,4,1.241806
7/11/2019,137,9,1.30921
7/11/2019,89,21,2.076688
7/11/2019,121,20,1.40228
7/11/2019,21,23,0.456821
7/11/2019,153,20,0.643963
7/11/2019,145,16,0.940811
7/11/2019,117,7,1.951731
7/11/2019,17,8,1.619875
7/11/2019,41,3,0.065325
7/11/2019,157,15,1.315695
7/11/2019,117,19,0.794492
7/11/2019,29,24,1.422829
7/11/2019,145,13,2.543239
7/11/2019,13,12,1.018393
7/11/2019,53,16,0.759913
7/11/2019,61,24,0.182579
7/11/2019,13,26,1.301556
7/11/2019,57,16,2.752063
7/11/2019,145,19,0.182761
7/11/2019,53,6,0.57116
7/11/2019,101,9,1.515057
7/11/2019,49,5,0.523652
7/11/2019,49,15,3.029109
7/11/2019,33,9,1.299892
7/11/2019,41,6,0.597938
7/11/2019,153,1,0.145641
7/11/2019,29,18,0.899371
7/11/2019,157,2,1.164436
7/11/2019,33,11,2.298824
7/11/2019,93,6,0.242775
7/11/2019,101,3,1.365794
7/11/2019,1,8,2.262135
7/11/2019,109,8,0.823007
7/11/2019,149,14,0.443311
7/11/2019,5,8,2.526476
7/11/2019,9,22,1.380256
7/11/2019,9,5,1.372629
7/11/2019,65,18,0.625543
7/11/2019,53,21,1.798182
7/11/2019,33,7,0.665159
7/11/2019,53,25,0.106998
7/11/2019,29,15,2.028192
7/11/2019,57,11,2.384852
7/11/2019,33,17,1.933002
7/11/2019,89,6,1.7419
7/11/2019,105,2,0.601397
7/11/2019,5,3,1.535911
7/11/2019,113,10,0.907106
7/11/2019,81,20,0.281001
7/11/2019,69,17,1.502966
7/11/2019,29,6,0.94844
7/11/2019,29,16,0.094508
7/11/2019,113,12,1.324707
7/11/2019,89,7,0.929845
7/11/2019,37,18,1.739438
7/11/2019,101,4,1.534426
7/11/2019,157,25,0.072103
7/11/2019,21,20,2.286624
7/11/2019,97,12,1.372829
7/11/2019,85,15,1.350668
7/11/2019,89,25,1.399255
7/11/2019,137,10,0.626315
7/11/2019,81,17,0.637136
7/11/2019,97,9,1.689162
7/11/2019,9,1,0.287803
7/11/2019,69,19,1.597585
7/11/2019,33,8,1.487271
7/11/2019,137,7,1.034001
7/11/2019,69,18,0.360647
7/11/2019,153,21,1.860634
7/11/2019,49,21,0.531423
7/11/2019,97,24,1.462677
7/11/2019,153,15,2.534801
7/11/2019,121,10,1.571596
7/11/2019,145,17,0.942312
7/11/2019,45,9,0.633998
7/11/2019,145,2,1.163541
7/11/2019,25,23,1.134134
7/11/2019,77,4,0.784565
7/11/2019,117,15,1.034508
7/11/2019,37,16,2.050432
7/11/2019,113,7,1.759309
7/11/2019,153,4,2.31003
7/11/2019,81,7,1.091447
7/11/2019,117,23,0.753405
7/11/2019,129,3,1.615093
7/11/2019,45,3,0.16794
7/11/2019,25,5,1.293612
7/11/2019,149,20,1.017238
7/11/2019,45,13,2.748457
7/11/2019,109,12,1.032319
7/11/2019,37,13,0.171657
7/11/2019,145,14,0.545343
7/11/2019,137,26,1.15899
7/11/2019,133,10,1.264538
7/11/2019,49,22,2.479612
7/11/2019,125,5,1.562036
7/11/2019,13,19,2.060368
7/11/2019,57,4,0.326126
7/11/2019,65,16,1.684795
7/11/2019,85,11,3.032363
7/11/2019,61,25,0.541388
7/11/2019,105,15,0.619952
7/11/2019,61,5,0.489552
7/11/2019,125,26,1.456017
7/11/2019,73,15,1.522127
7/11/2019,45,12,0.85527
7/11/2019,37,1,0.532584
7/11/2019,17,19,0.273983
7/11/2019,141,2,1.163747
7/11/2019,133,22,0.521666
7/11/2019,65,5,0.087867
7/11/2019,65,23,0.296292
7/11/2019,89,17,1.027299
7/11/2019,5,20,0.282075
7/11/2019,149,19,0.719734
7/11/2019,45,26,1.456925
7/11/2019,149,9,1.875979
7/11/2019,1,14,1.493852
7/11/2019,121,3,2.303949
7/11/2019,121,16,0.345427
7/11/2019,33,4,0.781707
7/11/2019,61,6,0.606671
7/11/2019,89,14,1.881691
7/11/2019,69,21,2.337275
7/11/2019,81,18,0.559374
7/11/2019,37,21,1.946535
7/11/2019,93,14,0.807357
7/11/2019,21,8,0.285593
7/11/2019,129,11,1.601529
7/11/2019,25,26,0.66879
7/11/2019,105,18,1.446996
7/11/2019,81,13,0.911721
7/11/2019,129,21,2.491986
7/11/2019,121,14,1.670754
7/11/2019,77,16,1.561519
7/11/2019,149,7,2.297738
7/11/2019,121,26,0.70462
7/11/2019,73,5,0.532911
7/11/2019,65,21,0.896488
7/11/2019,121,24,0.60723
7/11/2019,53,7,0.467723
7/11/2019,141,20,1.186451
7/11/2019,73,6,0.724291
7/11/2019,1,25,0.327702
7/11/2019,157,13,2.385312
7/11/2019,93,8,1.594225
7/11/2019,121,2,2.041789
7/11/2019,41,2,0.365212
7/11/2019,33,16,1.068043
7/11/2019,37,25,1.584017
7/11/2019,137,14,1.527972
7/11/2019,157,4,1.229127
7/11/2019,93,3,1.86531
7/11/2019,17,25,1.097094
7/11/2019,121,21,1.276142
7/11/2019,33,1,0.603408
7/11/2019,17,7,0.581185
7/11/2019,113,2,1.2031
7/11/2019,157,12,2.288249
7/11/2019,113,15,2.037122
7/11/2019,149,26,1.001056
7/11/2019,17,15,1.559034
7/11/2019,125,18,1.345108
7/11/2019,29,25,0.774032
7/11/2019,5,9,0.644299
7/11/2019,101,13,0.959649
7/11/2019,137,19,0.874447
7/11/2019,81,3,0.320061
7/11/2019,45,10,2.193276
7/11/2019,133,2,0.700551
7/11/2019,73,7,1.170881
7/11/2019,133,16,1.87574
7/11/2019,89,9,2.056527
7/11/2019,21,26,0.692541
7/11/2019,129,17,0.512671
7/11/2019,97,17,0.302782
7/11/2019,137,16,2.174951
7/11/2019,141,24,1.727661
7/11/2019,133,8,0.905389
7/11/2019,125,4,2.006136
7/11/2019,141,8,1.621104
7/11/2019,141,1,1.076932
7/11/2019,149,13,3.534971
7/11/2019,17,2,1.792816
7/11/2019,13,3,1.239972
7/11/2019,53,10,2.641159
7/11/2019,141,4,1.570356
7/11/2019,141,3,2.179986
7/11/2019,157,23,0.50816
7/11/2019,137,2,0.795069
7/11/2019,65,11,2.411749
7/11/2019,149,25,0.385392
7/11/2019,57,1,0.046407
7/11/2019,1,11,1.229321
7/11/2019,141,11,1.785567
7/11/2019,93,13,1.223188
7/11/2019,137,18,0.158587
7/11/2019,149,15,1.59723
7/11/2019,9,24,1.927442
7/11/2019,137,5,1.593358
7/11/2019,129,22,1.873555
7/11/2019,77,22,1.024037
7/11/2019,49,2,0.210248
7/11/2019,9,9,1.390459
7/11/2019,61,14,3.268036
7/11/2019,133,17,1.50938
7/11/2019,121,19,0.34949
7/11/2019,13,22,1.025402
7/11/2019,85,14,1.568897
7/11/2019,117,3,2.377274
7/11/2019,129,2,1.414301
7/11/2019,145,23,1.363417
7/11/2019,101,17,0.210413
7/11/2019,77,26,0.814884
7/11/2019,125,6,1.87646
7/11/2019,41,21,0.108493
7/11/2019,57,5,0.046
7/11/2019,53,3,0.211153
7/11/2019,29,1,1.146625
7/11/2019,57,24,0.084528
7/11/2019,1,15,1.333633
7/11/2019,61,8,0.712482
7/11/2019,49,8,1.007894
7/11/2019,57,3,0.229209
7/11/2019,13,17,2.680237
7/11/2019,81,22,1.34923
7/11/2019,113,21,1.413622
7/11/2019,85,9,1.681069
7/11/2019,125,25,0.488043
7/11/2019,21,18,1.086317
7/11/2019,73,22,1.130192
7/11/2019,17,17,2.533985
7/11/2019,149,6,1.391025
7/11/2019,153,23,0.679811
7/11/2019,77,18,0.474911
7/11/2019,21,13,0.660577
7/11/2019,137,12,0.841155
7/11/2019,149,2,1.653354
7/11/2019,57,12,3.105709
7/11/2019,45,16,0.692179
7/11/2019,49,13,2.646275
7/11/2019,89,8,0.181981
7/11/2019,133,5,1.475414
7/11/2019,33,19,0.653942
7/11/2019,65,1,0.15123
7/11/2019,69,4,0.158897
7/11/2019,101,26,1.079894
7/11/2019,17,14,0.815455
7/11/2019,69,16,1.821561
7/11/2019,133,13,1.174882
7/11/2019,105,23,1.484329
7/11/2019,89,23,1.930278
7/11/2019,9,13,1.909378
7/11/2019,29,4,1.719243
7/11/2019,121,1,0.821088
7/11/2019,41,4,0.117286
7/11/2019,85,20,2.216616
7/11/2019,121,5,1.586055
7/11/2019,69,26,0.640428
7/11/2019,93,15,1.296454
7/11/2019,53,5,0.454777
7/11/2019,101,6,1.401295
7/11/2019,61,20,2.081987
7/11/2019,33,25,1.093011
7/11/2019,49,26,0.762625
7/11/2019,117,8,1.407929
7/11/2019,109,17,1.181803
7/11/2019,125,10,1.782404
7/11/2019,61,22,1.805032
7/11/2019,13,18,0.327953
7/11/2019,69,24,1.680958
7/11/2019,109,2,2.117759
7/11/2019,21,4,1.706774
7/11/2019,5,7,0.414597
7/11/2019,49,25,0.075328
7/11/2019,105,20,1.434776
7/11/2019,157,26,1.291838
7/11/2019,37,3,0.953202
7/11/2019,109,4,1.735463
7/11/2019,13,24,1.56386
7/11/2019,81,21,1.092082
7/11/2019,45,19,1.064555
7/11/2019,97,20,0.632577
7/11/2019,137,21,1.679148
7/11/2019,5,10,0.739199
7/11/2019,25,1,0.252138
7/11/2019,93,9,1.627438
7/11/2019,37,20,0.066522
7/11/2019,49,10,2.293966
7/11/2019,105,4,2.221052
7/11/2019,101,16,0.494676
7/11/2019,117,5,1.237008
7/11/2019,125,11,1.10397
7/11/2019,77,14,0.138954
7/11/2019,129,18,0.802585
7/11/2019,25,6,1.303537
7/11/2019,33,10,1.186667
7/11/2019,93,2,0.463386
7/11/2019,13,5,0.833841
7/11/2019,73,23,0.240627
7/11/2019,57,8,0.805385
7/11/2019,73,26,0.769376
7/11/2019,65,25,0.217454
7/11/2019,5,17,1.517461
7/11/2019,41,19,1.426988
7/11/2019,93,12,1.470862
7/11/2019,53,24,0.206209
7/11/2019,137,23,1.696409
7/11/2019,13,16,2.155243
7/11/2019,105,19,0.94327
7/11/2019,121,4,1.49097
7/11/2019,145,9,1.725816
7/11/2019,33,15,2.899707
7/11/2019,85,16,1.45831
7/11/2019,89,20,0.889031
7/11/2019,85,24,2.24391
7/11/2019,25,10,1.208443
7/11/2019,109,26,0.835251
7/11/2019,57,20,1.253339
7/11/2019,157,1,0.974646
7/11/2019,1,2,1.688781
7/11/2019,61,2,0.096735
7/11/2019,33,12,2.22842
7/11/2019,53,14,0.729374
7/11/2019,57,21,1.307671
7/11/2019,41,23,1.465573
7/11/2019,17,6,2.426272
7/11/2019,49,20,0.165173
7/11/2019,117,22,0.192457
7/11/2019,13,7,1.486059
7/11/2019,81,15,1.43866
7/11/2019,77,5,0.952138
7/11/2019,81,26,0.640473
7/11/2019,125,15,0.987706
7/11/2019,125,20,3.124676
7/11/2019,25,3,1.959752
7/11/2019,57,15,1.853174
7/11/2019,53,15,0.877598
7/11/2019,117,2,0.963645
7/11/2019,13,14,2.732984
7/11/2019,29,11,2.16491
7/11/2019,45,1,0.188914
7/11/2019,65,4,0.396201
7/11/2019,21,19,1.639115
7/11/2019,1,21,0.807533
7/11/2019,25,13,2.405795
7/11/2019,29,21,0.821734
7/11/2019,117,24,0.572592
7/11/2019,137,20,0.430389
7/11/2019,101,5,1.105061
7/11/2019,117,26,1.445287
7/11/2019,61,13,2.027678
7/11/2019,17,11,3.068777
7/11/2019,153,14,0.598501
7/11/2019,113,13,1.129587
7/11/2019,17,16,2.997812
7/11/2019,37,14,0.066972
7/11/2019,113,23,1.245648
7/11/2019,49,24,0.151321
7/15/2019,61,7,1.102632
7/15/2019,9,16,3.548794
7/15/2019,121,6,3.229525
7/15/2019,89,12,2.315509
7/15/2019,73,17,1.034271
7/15/2019,109,24,2.176103
7/15/2019,157,14,3.221467
7/15/2019,45,11,1.947967
7/15/2019,5,5,2.462273
7/15/2019,129,23,2.304979
7/15/2019,9,7,1.779543
7/15/2019,25,21,3.672404
7/15/2019,125,2,3.28195
7/15/2019,45,2,0.271623
7/15/2019,77,17,2.11899
7/15/2019,141,13,2.938057
7/15/2019,137,1,0.49262
7/15/2019,57,7,0.146959
7/15/2019,41,15,2.690853
7/15/2019,149,18,2.662104
7/15/2019,57,10,2.906343
7/15/2019,121,15,2.144764
7/15/2019,25,7,3.626727
7/15/2019,37,6,1.797562
7/15/2019,121,7,3.758053
7/15/2019,17,10,2.723673
7/15/2019,13,20,3.612181
7/15/2019,145,25,1.212129
7/15/2019,29,12,3.222629
7/15/2019,109,22,1.241959
7/15/2019,125,13,1.805937
7/15/2019,77,2,0.27692
7/15/2019,117,11,1.452601
7/15/2019,5,22,2.719714
7/15/2019,17,5,1.567303
7/15/2019,129,19,1.802005
7/15/2019,17,9,3.244992
7/15/2019,9,23,3.274972
7/15/2019,13,1,2.062753
7/15/2019,121,17,2.160174
7/15/2019,121,13,1.66392
7/15/2019,9,10,2.446675
7/15/2019,101,11,2.45565
7/15/2019,17,3,3.023304
7/15/2019,137,15,2.022862
7/15/2019,137,8,2.374398
7/15/2019,45,22,0.872531
7/15/2019,33,3,1.296225
7/15/2019,153,2,3.213249
7/15/2019,37,24,0.627216
7/15/2019,97,11,0.207346
7/15/2019,129,7,4.25001
7/15/2019,85,25,3.101903
7/15/2019,9,8,2.986823
7/15/2019,77,21,2.80282
7/15/2019,45,21,1.289264
7/15/2019,37,22,2.709586
7/15/2019,101,23,1.907432
7/15/2019,5,12,2.492293
7/15/2019,105,1,1.041393
7/15/2019,101,19,1.468687
7/15/2019,125,7,2.861552
7/15/2019,5,18,3.030281
7/15/2019,9,3,2.124519
7/15/2019,97,14,1.514528
7/15/2019,153,22,2.879893
7/15/2019,129,9,2.488967
7/15/2019,65,2,0.068854
7/15/2019,157,16,2.581091
7/15/2019,25,16,3.027268
7/15/2019,133,11,3.694532
7/15/2019,53,2,0.070424
7/15/2019,81,8,2.339446
7/15/2019,141,21,1.099776
7/15/2019,109,9,3.592592
7/15/2019,145,22,3.523073
7/15/2019,117,18,1.788814
7/15/2019,57,23,2.426842
7/15/2019,105,26,1.668648
7/15/2019,97,3,2.02744
7/15/2019,85,5,2.478691
7/15/2019,145,26,2.416233
7/15/2019,149,3,2.183921
7/15/2019,41,10,2.824519
7/15/2019,25,4,2.636064
7/15/2019,81,19,1.397901
7/15/2019,149,8,3.581753
7/15/2019,73,1,0.13227
7/15/2019,153,9,3.522946
7/15/2019,125,14,1.288843
7/15/2019,49,18,1.244744
7/15/2019,9,11,2.224427
7/15/2019,157,8,3.346351
7/15/2019,53,23,2.216481
7/15/2019,77,19,1.095234
7/15/2019,57,9,0.673334
7/15/2019,21,15,0.909016
7/15/2019,41,13,2.718699
7/15/2019,17,23,3.307553
7/15/2019,137,17,0.90347
7/15/2019,65,19,2.373575
7/15/2019,85,23,2.647808
7/15/2019,53,1,0.367227
7/15/2019,41,20,3.704534
7/15/2019,61,10,2.586712
7/15/2019,85,10,2.925316
7/15/2019,101,14,2.161908
7/15/2019,5,23,2.703964
7/15/2019,65,20,1.670894
7/15/2019,145,20,1.662981
7/15/2019,141,16,2.703665
7/15/2019,29,9,4.462459
7/15/2019,109,16,2.652927
7/15/2019,85,17,0.473013
7/15/2019,37,15,2.015636
7/15/2019,125,16,2.117422
7/15/2019,1,5,2.456527
7/15/2019,37,9,2.294331
7/15/2019,5,4,2.329041
7/15/2019,9,6,3.062043
7/15/2019,105,21,3.716336
7/15/2019,149,1,1.830223
7/15/2019,81,10,2.522512
7/15/2019,49,6,1.048829
7/15/2019,33,24,1.076829
7/15/2019,61,9,3.518152
7/15/2019,149,22,4.107829
7/15/2019,93,23,3.304508
7/15/2019,153,26,1.590636
7/15/2019,93,10,2.0921
7/15/2019,117,20,3.047782
7/15/2019,61,26,2.440949
7/15/2019,157,5,1.450848
7/15/2019,21,14,2.883978
7/15/2019,101,12,2.23808
7/15/2019,37,8,0.525634
7/15/2019,101,7,2.316757
7/15/2019,101,2,1.568141
7/15/2019,57,25,2.247655
7/15/2019,1,20,4.421764
7/15/2019,125,12,3.239074
7/15/2019,121,8,2.331824
7/15/2019,113,22,1.594644
7/15/2019,45,5,0.73614
7/15/2019,25,12,1.285682
7/15/2019,37,7,0.491841
7/15/2019,29,17,3.471069
7/15/2019,149,5,3.087937
7/15/2019,5,24,2.069318
7/15/2019,121,9,2.782089
7/15/2019,121,22,2.89868
7/15/2019,5,21,1.085427
7/15/2019,129,12,1.741628
7/15/2019,105,14,2.289003
7/15/2019,25,14,3.594184
7/15/2019,29,22,3.132933
7/15/2019,65,6,0.898894
7/15/2019,145,1,2.844515
7/15/2019,21,21,1.473751
7/15/2019,69,2,0.207477
7/15/2019,153,13,2.885063
7/15/2019,9,19,4.277323
7/15/2019,89,10,3.235378
7/15/2019,5,11,1.221589
7/15/2019,157,10,3.680151
7/15/2019,61,12,3.893225
7/15/2019,9,14,3.241421
7/15/2019,41,18,0.062737
7/15/2019,97,25,0.748794
7/15/2019,85,4,2.168546
7/15/2019,69,10,2.463531
7/15/2019,125,24,2.551168
7/15/2019,9,20,2.031826
7/15/2019,73,10,1.527026
7/15/2019,121,25,0.944617
7/15/2019,1,9,2.56115
7/15/2019,77,12,1.062102
7/15/2019,113,25,1.24967
7/15/2019,77,1,0.574377
7/15/2019,45,25,2.236757
7/15/2019,153,12,2.75422
7/15/2019,133,15,2.809862
7/15/2019,45,6,1.45627
7/15/2019,61,23,1.784315
7/15/2019,65,26,1.414266
7/15/2019,157,24,2.340514
7/15/2019,53,20,2.870539
7/15/2019,109,3,4.153544
7/15/2019,45,7,0.774771
7/15/2019,25,15,1.017322
7/15/2019,25,8,2.514454
7/15/2019,149,24,3.210446
7/15/2019,113,26,1.763797
7/15/2019,153,10,3.513598
7/15/2019,45,15,0.738858
7/15/2019,57,26,1.274797
7/15/2019,113,11,0.859667
7/15/2019,141,26,2.493773
7/15/2019,109,14,1.611724
7/15/2019,97,5,1.619331
7/15/2019,37,4,0.952233
7/15/2019,29,13,1.266092
7/15/2019,61,15,2.741976
7/15/2019,129,26,3.3139
7/15/2019,97,13,1.847329
7/15/2019,133,12,2.659599
7/15/2019,109,15,2.508276
7/15/2019,153,18,1.317007
7/15/2019,89,13,2.249646
7/15/2019,21,24,2.621524
7/15/2019,13,25,3.381538
7/15/2019,41,8,1.934475
7/15/2019,41,22,0.293738
7/15/2019,5,1,1.81196
7/15/2019,45,23,3.045501
7/15/2019,33,20,2.983292
7/15/2019,17,1,1.989439
7/15/2019,61,1,0.227557
7/15/2019,153,5,3.173361
7/15/2019,105,11,1.838683
7/15/2019,101,8,1.763382
7/15/2019,133,6,3.246144
7/15/2019,113,17,1.855455
7/15/2019,57,19,3.28234
7/15/2019,77,7,1.710911
7/15/2019,41,26,1.083262
