date,first_row,range,height
7/8/2019,101,22,0.67729122
7/8/2019,37,23,0.61147436
7/8/2019,29,10,0.55526441
7/8/2019,73,11,0.62582925
7/8/2019,141,25,0.59696859
7/8/2019,25,9,0.67762729
7/8/2019,49,16,0.69102131
7/8/2019,117,21,0.81410218
7/8/2019,133,4,0.77180661
7/8/2019,49,23,0.70807094
7/8/2019,89,19,0.57139291
7/8/2019,69,6,0.61482918
7/8/2019,21,22,0.86096793
7/8/2019,1,26,0.88864714
7/8/2019,93,11,0.78986394
7/8/2019,157,9,0.91720178
7/8/2019,149,4,0.60480822
7/8/2019,61,18,0.53714725
7/8/2019,93,18,0.60661172
7/8/2019,109,6,0.64997026
7/8/2019,113,19,0.57950487
7/8/2019,53,8,0.62817388
7/8/2019,133,25,0.67333828
7/8/2019,105,7,0.67399675
7/8/2019,97,19,0.51039363
7/8/2019,33,6,0.64823444
7/8/2019,149,17,0.66187135
7/8/2019,73,20,0.78130954
7/8/2019,149,23,0.62418514
7/8/2019,133,3,0.72119961
7/8/2019,77,9,0.65891003
7/8/2019,57,14,0.67689116
7/8/2019,145,8,0.65511053
7/8/2019,149,12,0.69137387
7/8/2019,33,23,0.75752626
7/8/2019,125,8,0.73210288
7/8/2019,129,6,0.65877475
7/8/2019,25,25,0.63014084
7/8/2019,137,25,0.59550649
7/8/2019,141,5,0.65131781
7/8/2019,93,1,0.68163391
7/8/2019,121,18,0.4938132
7/8/2019,157,18,0.55755521
7/8/2019,41,7,0.65268925
7/8/2019,25,2,0.61508699
7/8/2019,125,21,0.69476509
7/8/2019,85,3,0.68621701
7/8/2019,105,5,0.66383497
7/8/2019,81,5,0.743266
7/8/2019,121,12,0.72994366
7/8/2019,93,20,0.63460523
7/8/2019,145,4,0.71201505
7/8/2019,89,11,0.64617942
7/8/2019,13,4,0.68485987
7/8/2019,109,13,0.66938222
7/8/2019,25,22,0.52229781
7/8/2019,17,21,0.76864455
7/8/2019,33,22,0.68399464
7/8/2019,65,22,0.74998804
7/8/2019,105,25,0.78514507
7/8/2019,125,22,0.73270589
7/8/2019,73,14,0.60954979
7/8/2019,85,7,0.6979855
7/8/2019,149,11,0.68841673
7/8/2019,41,24,0.58926675
7/8/2019,97,22,0.80213161
7/8/2019,125,1,0.52759085
7/8/2019,121,11,0.61666015
7/8/2019,93,19,0.58860447
7/8/2019,109,10,0.69498958
7/8/2019,117,14,0.62518449
7/8/2019,5,2,0.59013886
7/8/2019,1,17,0.64197562
7/8/2019,109,7,0.73935413
7/8/2019,117,4,0.71123786
7/8/2019,137,9,0.64083565
7/8/2019,89,21,0.77894487
7/8/2019,121,20,0.71939954
7/8/2019,21,23,0.55810374
7/8/2019,153,20,0.62440281
7/8/2019,145,16,0.64470659
7/8/2019,117,7,0.69967484
7/8/2019,17,8,0.75448838
7/8/2019,41,3,0.48454363
7/8/2019,157,15,0.5911643
7/8/2019,117,19,0.6277405
7/8/2019,29,24,0.67780753
7/8/2019,145,13,0.65302636
7/8/2019,13,12,0.59757617
7/8/2019,53,16,0.66458741
7/8/2019,61,24,0.55798842
7/8/2019,13,26,0.72638381
7/8/2019,57,16,0.70675669
7/8/2019,145,19,0.57111379
7/8/2019,53,6,0.6684216
7/8/2019,101,9,0.71565028
7/8/2019,49,5,0.72140146
7/8/2019,49,15,0.76227928
7/8/2019,33,9,0.64292225
7/8/2019,41,6,0.57202318
7/8/2019,153,1,0.54422038
7/8/2019,29,18,0.61408929
7/8/2019,157,2,0.60817954
7/8/2019,33,11,0.74786355
7/8/2019,93,6,0.54692707
7/8/2019,101,3,0.66813509
7/8/2019,1,8,0.78144657
7/8/2019,109,8,0.59663982
7/8/2019,149,14,0.58802775
7/8/2019,5,8,0.78717028
7/8/2019,9,22,0.64162655
7/8/2019,9,5,0.61462142
7/8/2019,65,18,0.65963813
7/8/2019,53,21,0.67588562
7/8/2019,33,7,0.74051179
7/8/2019,53,25,0.47912157
7/8/2019,29,15,0.68030966
7/8/2019,57,11,0.72512037
7/8/2019,33,17,0.75097261
7/8/2019,89,6,0.70918934
7/8/2019,105,2,0.57819269
7/8/2019,5,3,0.62362701
7/8/2019,113,10,0.68894259
7/8/2019,81,20,0.62960028
7/8/2019,69,17,0.67844819
7/8/2019,29,6,0.76625275
7/8/2019,29,16,0.34035155
7/8/2019,113,12,0.64447094
7/8/2019,89,7,0.62530116
7/8/2019,37,18,0.71795182
7/8/2019,101,4,0.69381978
7/8/2019,157,25,0.49217956
7/8/2019,21,20,0.75549858
7/8/2019,97,12,0.61377252
7/8/2019,85,15,0.71542409
7/8/2019,89,25,0.71057618
7/8/2019,137,10,0.66166252
7/8/2019,81,17,0.6699091
7/8/2019,97,9,0.66893044
7/8/2019,9,1,0.5215016
7/8/2019,69,19,0.71106572
7/8/2019,33,8,0.7648388
7/8/2019,137,7,0.69122093
7/8/2019,69,18,0.52364694
7/8/2019,153,21,0.72087557
7/8/2019,49,21,0.5882109
7/8/2019,97,24,0.68966035
7/8/2019,153,15,0.75379967
7/8/2019,121,10,0.56411861
7/8/2019,145,17,0.60352534
7/8/2019,45,9,0.64070431
7/8/2019,145,2,0.59754412
7/8/2019,25,23,0.63404713
7/8/2019,77,4,0.62918807
7/8/2019,117,15,0.6346644
7/8/2019,37,16,0.7312706
7/8/2019,113,7,0.72185817
7/8/2019,153,4,0.76831392
7/8/2019,81,7,0.69941713
7/8/2019,117,23,0.6507531
7/8/2019,129,3,0.70467245
7/8/2019,45,3,0.50370103
7/8/2019,25,5,0.76753351
7/8/2019,149,20,0.71032443
7/8/2019,45,13,0.80054968
7/8/2019,109,12,0.60860997
7/8/2019,37,13,0.40429526
7/8/2019,145,14,0.59731762
7/8/2019,137,26,0.62198731
7/8/2019,133,10,0.70569743
7/8/2019,49,22,0.70763536
7/8/2019,125,5,0.74529019
7/8/2019,13,19,0.72850899
7/8/2019,57,4,0.61400641
7/8/2019,65,16,0.75684311
7/8/2019,85,11,0.75467805
7/8/2019,61,25,0.69799198
7/8/2019,105,15,0.62228276
7/8/2019,61,5,0.64086508
7/8/2019,125,26,0.68257254
7/8/2019,73,15,0.72677909
7/8/2019,45,12,0.54250263
7/8/2019,37,1,0.6862205
7/8/2019,17,19,0.49930833
7/8/2019,141,2,0.70502967
7/8/2019,133,22,0.60080439
7/8/2019,65,5,0.59520335
7/8/2019,65,23,0.56064866
7/8/2019,89,17,0.72514128
7/8/2019,5,20,0.5109113
7/8/2019,149,19,0.56666629
7/8/2019,45,26,0.73753903
7/8/2019,149,9,0.70626707
7/8/2019,1,14,0.67118409
7/8/2019,121,3,0.80459113
7/8/2019,121,16,0.51312214
7/8/2019,33,4,0.59425128
7/8/2019,61,6,0.66179621
7/8/2019,89,14,0.69173587
7/8/2019,69,21,0.73616807
7/8/2019,81,18,0.63205357
7/8/2019,37,21,0.81911346
7/8/2019,93,14,0.58419042
7/8/2019,21,8,0.5820438
7/8/2019,129,11,0.69244977
7/8/2019,25,26,0.66036527
7/8/2019,105,18,0.67894752
7/8/2019,81,13,0.58701159
7/8/2019,129,21,0.68461272
7/8/2019,121,14,0.62146402
7/8/2019,77,16,0.68506275
7/8/2019,149,7,0.71593458
7/8/2019,121,26,0.63618586
7/8/2019,73,5,0.6243295
7/8/2019,65,21,0.54940961
7/8/2019,121,24,0.77364101
7/8/2019,53,7,0.52591224
7/8/2019,141,20,0.65945938
7/8/2019,73,6,0.6468972
7/8/2019,1,25,0.58405882
7/8/2019,157,13,0.70394613
7/8/2019,93,8,0.72086324
7/8/2019,121,2,0.74055638
7/8/2019,41,2,0.60104241
7/8/2019,33,16,0.60189653
7/8/2019,37,25,0.74051269
7/8/2019,137,14,0.65049139
7/8/2019,157,4,0.64284572
7/8/2019,93,3,0.80483428
7/8/2019,17,25,0.62688864
7/8/2019,121,21,0.73170672
7/8/2019,33,1,0.67606172
7/8/2019,17,7,0.59352897
7/8/2019,113,2,0.63165887
7/8/2019,157,12,0.81900732
7/8/2019,113,15,0.74338024
7/8/2019,149,26,0.68659179
7/8/2019,17,15,0.70729226
7/8/2019,125,18,0.69111391
7/8/2019,29,25,0.58340942
7/8/2019,5,9,0.57930041
7/8/2019,101,13,0.59082996
7/8/2019,137,19,0.63034342
7/8/2019,81,3,0.60173203
7/8/2019,45,10,0.71398465
7/8/2019,133,2,0.62401113
7/8/2019,73,7,0.71955552
7/8/2019,133,16,0.62209364
7/8/2019,89,9,0.75423056
7/8/2019,21,26,0.74729044
7/8/2019,129,17,0.64979483
7/8/2019,97,17,0.6243815
7/8/2019,137,16,0.76551349
7/8/2019,141,24,0.71129184
7/8/2019,133,8,0.60047096
7/8/2019,125,4,0.69363994
7/8/2019,141,8,0.62390592
7/8/2019,141,1,0.76632782
7/8/2019,149,13,0.76202179
7/8/2019,17,2,0.65185794
7/8/2019,13,3,0.63857041
7/8/2019,53,10,0.73699351
7/8/2019,141,4,0.66960221
7/8/2019,141,3,0.71733299
7/8/2019,157,23,0.56251578
7/8/2019,137,2,0.6324305
7/8/2019,65,11,0.74832826
7/8/2019,149,25,0.63677125
7/8/2019,57,1,0.4471584
7/8/2019,1,11,0.63242123
7/8/2019,141,11,0.64389355
7/8/2019,93,13,0.62343434
7/8/2019,137,18,0.52950739
7/8/2019,149,15,0.71188034
7/8/2019,9,24,0.89500059
7/8/2019,137,5,0.68372678
7/8/2019,129,22,0.76908576
7/8/2019,77,22,0.65266747
7/8/2019,49,2,0.54930164
7/8/2019,9,9,0.63899104
7/8/2019,61,14,0.79568731
7/8/2019,133,17,0.64583998
7/8/2019,121,19,0.54554411
7/8/2019,13,22,0.60825694
7/8/2019,85,14,0.66458875
7/8/2019,117,3,0.79297668
7/8/2019,129,2,0.61353458
7/8/2019,145,23,0.62846226
7/8/2019,101,17,0.60207087
7/8/2019,77,26,0.75768359
7/8/2019,125,6,0.64840404
7/8/2019,41,21,0.52799591
7/8/2019,57,5,0.53293412
7/8/2019,53,3,0.58136999
7/8/2019,29,1,0.74870189
7/8/2019,57,24,0.45587857
7/8/2019,1,15,0.60110181
7/8/2019,61,8,0.6145949
7/8/2019,49,8,0.7616505
7/8/2019,57,3,0.6124558
7/8/2019,13,17,0.81487673
7/8/2019,81,22,0.79561795
7/8/2019,113,21,0.68319732
7/8/2019,85,9,0.74316087
7/8/2019,125,25,0.62279661
7/8/2019,21,18,0.63566657
7/8/2019,73,22,0.67393246
7/8/2019,17,17,0.81255966
7/8/2019,149,6,0.6670933
7/8/2019,153,23,0.64866527
7/8/2019,77,18,0.57097773
7/8/2019,21,13,0.70491364
7/8/2019,137,12,0.56962245
7/8/2019,149,2,0.700526
7/8/2019,57,12,0.77526839
7/8/2019,45,16,0.62880795
7/8/2019,49,13,0.71776798
7/8/2019,89,8,0.52137873
7/8/2019,133,5,0.68508583
7/8/2019,33,19,0.57980271
7/8/2019,65,1,0.57712961
7/8/2019,69,4,0.61558925
7/8/2019,101,26,0.70789695
7/8/2019,17,14,0.64885105
7/8/2019,69,16,0.728104
7/8/2019,133,13,0.66617287
7/8/2019,105,23,0.65404332
7/8/2019,89,23,0.78471855
7/8/2019,9,13,0.61947888
7/8/2019,29,4,0.74275587
7/8/2019,121,1,0.59975166
7/8/2019,41,4,0.53863583
7/8/2019,85,20,0.71260135
7/8/2019,121,5,0.64519141
7/8/2019,69,26,0.6863009
7/8/2019,93,15,0.67772343
7/8/2019,53,5,0.62287931
7/8/2019,101,6,0.74449136
7/8/2019,61,20,0.66593269
7/8/2019,33,25,0.66286361
7/8/2019,49,26,0.81911635
7/8/2019,117,8,0.66665588
7/8/2019,109,17,0.62664403
7/8/2019,125,10,0.68838661
7/8/2019,61,22,0.79282314
7/8/2019,13,18,0.56392227
7/8/2019,69,24,0.70153303
7/8/2019,109,2,0.71503258
7/8/2019,21,4,0.71809693
7/8/2019,5,7,0.54910652
7/8/2019,49,25,0.4526688
7/8/2019,105,20,0.61296967
7/8/2019,157,26,0.66948887
7/8/2019,37,3,0.60926463
7/8/2019,109,4,0.68145393
7/8/2019,13,24,0.77292764
7/8/2019,81,21,0.76289183
7/8/2019,45,19,0.64964214
7/8/2019,97,20,0.62586096
7/8/2019,137,21,0.67853539
7/8/2019,5,10,0.53100304
7/8/2019,25,1,0.55599675
7/8/2019,93,9,0.70504157
7/8/2019,37,20,0.26100221
7/8/2019,49,10,0.73002801
7/8/2019,105,4,0.70756056
7/8/2019,101,16,0.68795247
7/8/2019,117,5,0.66548319
7/8/2019,125,11,0.71493966
7/8/2019,77,14,0.63468432
7/8/2019,129,18,0.65841981
7/8/2019,25,6,0.61989635
7/8/2019,33,10,0.66047464
7/8/2019,93,2,0.64465735
7/8/2019,13,5,0.59313303
7/8/2019,73,23,0.51445145
7/8/2019,57,8,0.67445874
7/8/2019,73,26,0.63576472
7/8/2019,65,25,0.5290565
7/8/2019,5,17,0.71015913
7/8/2019,41,19,0.71585827
7/8/2019,93,12,0.69719291
7/8/2019,53,24,0.55086361
7/8/2019,137,23,0.73882101
7/8/2019,13,16,0.687789
7/8/2019,105,19,0.55529668
7/8/2019,121,4,0.65774473
7/8/2019,145,9,0.71123981
7/8/2019,33,15,0.85429861
7/8/2019,85,16,0.64853605
7/8/2019,89,20,0.61960163
7/8/2019,85,24,0.69850848
7/8/2019,25,10,0.59991093
7/8/2019,109,26,0.74633259
7/8/2019,57,20,0.6577077
7/8/2019,157,1,0.68194726
7/8/2019,1,2,0.73829766
7/8/2019,61,2,0.46541706
7/8/2019,33,12,0.75161191
7/8/2019,53,14,0.63121711
7/8/2019,57,21,0.64430403
7/8/2019,41,23,0.6762053
7/8/2019,17,6,0.73790629
7/8/2019,49,20,0.62020312
7/8/2019,117,22,0.62942986
7/8/2019,13,7,0.72240936
7/8/2019,81,15,0.70416983
7/8/2019,77,5,0.70253295
7/8/2019,81,26,0.86584369
7/8/2019,125,15,0.59765758
7/8/2019,125,20,0.81497042
7/8/2019,25,3,0.79185857
7/8/2019,57,15,0.72378617
7/8/2019,53,15,0.70955039
7/8/2019,117,2,0.60500379
7/8/2019,13,14,0.79162498
7/8/2019,29,11,0.67323919
7/8/2019,45,1,0.47746387
7/8/2019,65,4,0.71177502
7/8/2019,21,19,0.74119074
7/8/2019,1,21,0.60575742
7/8/2019,25,13,0.75210861
7/8/2019,29,21,0.65356793
7/8/2019,117,24,0.61972754
7/8/2019,137,20,0.571423
7/8/2019,101,5,0.73723903
7/8/2019,117,26,0.72702733
7/8/2019,61,13,0.67599804
7/8/2019,17,11,0.76183044
7/8/2019,153,14,0.57657827
7/8/2019,113,13,0.62369651
7/8/2019,17,16,0.85925704
7/8/2019,37,14,0.35814861
7/8/2019,113,23,0.70477523
7/8/2019,49,24,0.48354666
7/11/2019,61,7,0.68835037
7/11/2019,9,16,0.87390291
7/11/2019,121,6,0.78678122
7/11/2019,89,12,0.72206531
7/11/2019,73,17,0.65698765
7/11/2019,109,24,0.86335367
7/11/2019,157,14,0.89648931
7/11/2019,45,11,0.82313587
7/11/2019,5,5,0.89667563
7/11/2019,129,23,0.76507351
7/11/2019,9,7,0.61562912
7/11/2019,25,21,0.83012853
7/11/2019,125,2,0.80712678
7/11/2019,45,2,0.48899994
7/11/2019,77,17,0.7106836
7/11/2019,141,13,0.78165846
7/11/2019,137,1,0.60032015
7/11/2019,57,7,0.52937862
7/11/2019,41,15,0.83370283
7/11/2019,149,18,0.75152527
7/11/2019,57,10,0.71203581
7/11/2019,121,15,0.75454907
7/11/2019,25,7,0.81296305
7/11/2019,37,6,0.70348084
7/11/2019,121,7,0.92970757
7/11/2019,17,10,0.75858719
7/11/2019,13,20,0.87946866
7/11/2019,145,25,0.67859137
7/11/2019,29,12,0.74934457
7/11/2019,109,22,0.66201276
7/11/2019,125,13,0.67528686
7/11/2019,77,2,0.58222944
7/11/2019,117,11,0.82964384
7/11/2019,5,22,0.82657094
7/11/2019,17,5,0.66754529
7/11/2019,129,19,0.85935665
7/11/2019,17,9,0.9581525
7/11/2019,9,23,0.78659131
7/11/2019,13,1,0.75502619
7/11/2019,121,17,0.74798544
7/11/2019,121,13,0.64571799
7/11/2019,9,10,0.76566993
7/11/2019,101,11,0.88722318
7/11/2019,17,3,0.81244963
7/11/2019,137,15,0.74851874
7/11/2019,137,8,0.7269273
7/11/2019,45,22,0.54604842
7/11/2019,33,3,0.69358022
7/11/2019,153,2,0.79798357
7/11/2019,37,24,0.69235877
7/11/2019,97,11,0.6493281
7/11/2019,129,7,0.87904956
7/11/2019,85,25,0.8302543
7/11/2019,9,8,0.77322659
7/11/2019,77,21,0.93892809
7/11/2019,45,21,0.6655589
7/11/2019,37,22,0.87580173
7/11/2019,101,23,0.77202075
7/11/2019,5,12,0.89383842
7/11/2019,105,1,0.67582635
7/11/2019,101,19,0.66761393
7/11/2019,125,7,0.87680512
7/11/2019,5,18,0.85638929
7/11/2019,9,3,0.798445
7/11/2019,97,14,0.72568633
7/11/2019,153,22,0.74926698
7/11/2019,129,9,0.78426902
7/11/2019,65,2,0.5453544
7/11/2019,157,16,0.76576271
7/11/2019,25,16,0.79352083
7/11/2019,133,11,0.87357095
7/11/2019,53,2,0.5262939
7/11/2019,81,8,0.74009809
7/11/2019,141,21,0.67415321
7/11/2019,109,9,0.88801414
7/11/2019,145,22,0.88901429
7/11/2019,117,18,0.68775332
7/11/2019,57,23,0.76177033
7/11/2019,105,26,0.7750228
7/11/2019,97,3,0.69042017
7/11/2019,85,5,0.76838077
7/11/2019,145,26,0.84956619
7/11/2019,149,3,0.78490438
7/11/2019,41,10,0.74415031
7/11/2019,25,4,0.82468526
7/11/2019,81,19,0.67725156
7/11/2019,149,8,0.81745863
7/11/2019,73,1,0.59435413
7/11/2019,153,9,0.79080945
7/11/2019,125,14,0.58797086
7/11/2019,49,18,0.61059446
7/11/2019,9,11,0.75505395
7/11/2019,157,8,0.79775699
7/11/2019,53,23,0.8157921
7/11/2019,77,19,0.63299057
7/11/2019,57,9,0.63154562
7/11/2019,21,15,0.60389822
7/11/2019,41,13,0.6756017
7/11/2019,17,23,0.77807366
7/11/2019,137,17,0.61048831
7/11/2019,65,19,0.65259902
7/11/2019,85,23,0.73078953
7/11/2019,53,1,0.65277357
7/11/2019,41,20,0.75427388
7/11/2019,61,10,0.75622762
7/11/2019,85,10,0.80196092
7/11/2019,101,14,0.77776983
7/11/2019,5,23,0.85170811
7/11/2019,65,20,0.63549867
7/11/2019,145,20,0.77339982
7/11/2019,141,16,0.78190024
7/11/2019,29,9,0.93655134
7/11/2019,109,16,0.78493953
7/11/2019,85,17,0.68601925
7/11/2019,37,15,0.68523939
7/11/2019,125,16,0.71967111
7/11/2019,1,5,0.83951715
7/11/2019,37,9,0.73405458
7/11/2019,5,4,0.75640687
7/11/2019,9,6,0.84698387
7/11/2019,105,21,0.78763119
7/11/2019,149,1,0.79792052
7/11/2019,81,10,0.84030441
7/11/2019,49,6,0.72905821
7/11/2019,33,24,0.71691372
7/11/2019,61,9,0.74133255
7/11/2019,149,22,0.91408608
7/11/2019,93,23,0.85082114
7/11/2019,153,26,0.74868634
7/11/2019,93,10,0.79085507
7/11/2019,117,20,0.82947126
7/11/2019,61,26,0.8301163
7/11/2019,157,5,0.67299887
7/11/2019,21,14,0.7173903
7/11/2019,101,12,0.8053241
7/11/2019,37,8,0.5085522
7/11/2019,101,7,0.76149521
7/11/2019,101,2,0.66652779
7/11/2019,57,25,0.80180376
7/11/2019,1,20,0.8756081
7/11/2019,125,12,0.83567234
7/11/2019,121,8,0.81063894
7/11/2019,113,22,0.80120227
7/11/2019,45,5,0.6327396
7/11/2019,25,12,0.67937731
7/11/2019,37,7,0.62441476
7/11/2019,29,17,0.98251095
7/11/2019,149,5,0.76030121
7/11/2019,5,24,0.60768639
7/11/2019,121,9,0.79032952
7/11/2019,121,22,0.78836869
7/11/2019,5,21,0.66595404
7/11/2019,129,12,0.76498182
7/11/2019,105,14,0.73059214
7/11/2019,25,14,0.84116288
7/11/2019,29,22,0.89281896
7/11/2019,65,6,0.65503649
7/11/2019,145,1,0.76816033
7/11/2019,21,21,0.60540018
7/11/2019,69,2,0.50589064
7/11/2019,153,13,0.77317835
7/11/2019,9,19,0.8462269
7/11/2019,89,10,0.80085206
7/11/2019,5,11,0.56249276
7/11/2019,157,10,0.87990129
7/11/2019,61,12,0.82575569
7/11/2019,9,14,0.86354669
7/11/2019,41,18,0.37151305
7/11/2019,97,25,0.76705918
7/11/2019,85,4,0.78215032
7/11/2019,69,10,0.74625109
7/11/2019,125,24,0.83092439
7/11/2019,9,20,0.59613083
7/11/2019,73,10,0.65224902
7/11/2019,121,25,0.63730285
7/11/2019,1,9,0.83387045
7/11/2019,77,12,0.58514244
7/11/2019,113,25,0.76922978
7/11/2019,77,1,0.69195336
7/11/2019,45,25,0.75414979
7/11/2019,153,12,0.80962511
7/11/2019,133,15,0.77711798
7/11/2019,45,6,0.67928385
7/11/2019,61,23,0.74884476
7/11/2019,65,26,0.81519332
7/11/2019,157,24,0.78117066
7/11/2019,53,20,0.88505131
7/11/2019,109,3,0.99382625
7/11/2019,45,7,0.60565469
7/11/2019,25,15,0.52364051
7/11/2019,25,8,0.7298217
7/11/2019,149,24,0.78652311
7/11/2019,113,26,0.84240215
7/11/2019,153,10,0.90860272
7/11/2019,45,15,0.55093436
7/11/2019,57,26,0.74824737
7/11/2019,113,11,0.75615141
7/11/2019,141,26,0.81104174
7/11/2019,109,14,0.71577863
7/11/2019,97,5,0.74599059
7/11/2019,37,4,0.65813122
7/11/2019,29,13,0.57587232
7/11/2019,61,15,0.79562032
7/11/2019,129,26,0.9409486
7/11/2019,97,13,0.71152945
7/11/2019,133,12,0.709609
7/11/2019,109,15,0.77248946
7/11/2019,153,18,0.68404111
7/11/2019,89,13,0.8420839
7/11/2019,21,24,0.67647939
7/11/2019,13,25,0.84263415
7/11/2019,41,8,0.82784155
7/11/2019,41,22,0.52865448
7/11/2019,5,1,0.71994011
7/11/2019,45,23,0.81966841
7/11/2019,33,20,0.80319555
7/11/2019,17,1,0.74879514
7/11/2019,61,1,0.53058564
7/11/2019,153,5,0.82068315
7/11/2019,105,11,0.82467268
7/11/2019,101,8,0.84035919
7/11/2019,133,6,0.78754297
7/11/2019,113,17,0.66116625
7/11/2019,57,19,0.76335466
7/11/2019,77,7,0.7028268
7/11/2019,41,26,0.65765025
7/11/2019,129,8,0.91506798
7/11/2019,141,22,0.76083712
7/11/2019,73,12,0.73953277
7/11/2019,97,10,0.75182711
7/11/2019,117,6,0.85652519
7/11/2019,25,18,0.81904305
7/11/2019,129,13,0.66387388
7/11/2019,133,14,0.76069973
7/11/2019,17,20,0.72555275
7/11/2019,137,11,0.72430499
7/11/2019,1,4,0.8225904
7/11/2019,141,10,0.68233576
7/11/2019,57,17,0.67605768
7/11/2019,97,18,0.63987357
7/11/2019,45,18,0.69828085
7/11/2019,117,25,0.69403782
7/11/2019,65,8,0.91604667
7/11/2019,61,3,0.70141467
7/11/2019,21,12,0.92610574
7/11/2019,93,22,0.75478145
7/11/2019,37,5,0.66705219
7/11/2019,133,19,0.70741957
7/11/2019,61,21,0.81799894
7/11/2019,41,12,0.85214184
7/11/2019,81,2,0.77094287
7/11/2019,1,18,0.54497628
7/11/2019,157,6,0.82118864
7/11/2019,21,9,0.86186729
7/11/2019,69,1,0.60983929
7/11/2019,129,5,0.6759854
7/11/2019,101,25,0.77675316
7/11/2019,109,18,0.75276457
7/11/2019,89,18,0.65993798
7/11/2019,113,20,0.7111435
7/11/2019,97,8,0.77300167
7/11/2019,13,9,0.7469571
7/11/2019,93,21,0.80986785
7/11/2019,45,14,0.70473482
7/11/2019,141,12,0.7954885
7/11/2019,153,24,0.71114979
7/11/2019,65,12,0.69961356
7/11/2019,61,17,0.68345868
7/11/2019,81,1,0.64762571
7/11/2019,93,4,0.82097243
7/11/2019,153,17,0.65177564
7/11/2019,113,3,0.63546106
7/11/2019,69,3,0.73304756
7/11/2019,21,6,0.80508836
7/11/2019,1,24,0.81826766
7/11/2019,33,2,0.69552948
7/11/2019,141,23,0.6359307
7/11/2019,77,8,0.80542966
7/11/2019,125,17,0.70518719
7/11/2019,157,22,0.76852353
7/11/2019,65,13,0.63747724
7/11/2019,1,12,0.65000461
7/11/2019,5,26,0.77592242
7/11/2019,137,22,0.82347924
7/11/2019,101,10,0.825144
7/11/2019,41,14,0.51724481
7/11/2019,1,13,0.81983987
7/11/2019,157,21,0.80096823
7/11/2019,21,3,0.54919497
7/11/2019,145,7,0.77069742
7/11/2019,53,4,0.52219317
7/11/2019,109,23,0.7449008
7/11/2019,25,24,0.58055532
7/11/2019,113,6,0.8237888
7/11/2019,89,16,0.8124281
7/11/2019,73,13,0.85768552
7/11/2019,77,11,0.78396072
7/11/2019,69,11,0.73629898
7/11/2019,1,23,0.60362509
7/11/2019,49,17,0.85254512
7/11/2019,29,8,0.64837498
7/11/2019,149,10,0.63975781
7/11/2019,73,2,0.56000201
7/11/2019,25,20,0.72525629
7/11/2019,29,26,0.75154533
7/11/2019,81,9,0.74682553
7/11/2019,17,12,0.74721737
7/11/2019,41,25,0.62209835
7/11/2019,105,16,0.75839238
7/11/2019,25,19,0.76961893
7/11/2019,153,3,0.79949918
7/11/2019,145,24,0.81149839
7/11/2019,81,23,0.71041201
7/11/2019,77,23,0.71340496
7/11/2019,97,4,0.73293128
7/11/2019,29,5,0.75902733
7/11/2019,141,9,0.86162219
7/11/2019,73,18,0.65447253
7/11/2019,89,4,0.8209113
7/11/2019,113,14,0.73341463
7/11/2019,129,16,0.6930932
7/11/2019,125,3,1.00403407
7/11/2019,53,18,0.86122548
7/11/2019,57,22,0.61523704
7/11/2019,69,22,0.71641269
7/11/2019,41,9,0.65864147
7/11/2019,97,23,0.71599138
7/11/2019,153,6,0.7792401
7/11/2019,5,6,0.73259011
7/11/2019,41,17,0.85374682
7/11/2019,153,7,0.82691647
7/11/2019,157,11,0.92057545
7/11/2019,65,17,0.68402587
7/11/2019,105,9,0.77125425
7/11/2019,53,13,0.60181056
7/11/2019,109,19,0.74081904
7/11/2019,89,1,0.59929855
7/11/2019,105,13,0.72158738
7/11/2019,69,23,0.59771957
7/11/2019,41,11,0.76898622
7/11/2019,149,21,0.79133542
7/11/2019,65,7,0.80868106
7/11/2019,141,14,0.72588442
7/11/2019,61,16,0.61568303
7/11/2019,49,7,0.69696659
7/11/2019,129,15,0.70375446
7/11/2019,9,21,0.92316509
7/11/2019,157,20,0.68546923
7/11/2019,117,1,0.76472195
7/11/2019,13,13,0.7529352
7/11/2019,157,7,0.91591777
7/11/2019,89,15,0.75890802
7/11/2019,73,19,0.70867296
7/11/2019,53,11,0.77005436
7/11/2019,45,4,0.6260175
7/11/2019,17,26,0.79665952
7/11/2019,129,14,0.74922326
7/11/2019,113,16,0.75335952
7/11/2019,73,21,0.87615892
7/11/2019,157,17,0.83633977
7/11/2019,113,9,0.83891702
7/11/2019,65,10,0.81106076
7/11/2019,49,14,0.86665223
7/11/2019,109,1,0.85939438
7/11/2019,17,18,0.66577638
7/11/2019,97,1,0.71243098
7/11/2019,101,18,0.67470701
7/11/2019,37,26,0.70537285
7/11/2019,17,22,0.80622045
7/11/2019,85,13,0.81092508
7/11/2019,157,3,0.81877051
7/11/2019,45,20,0.81814348
7/11/2019,77,6,0.53346569
7/11/2019,145,15,0.96806706
7/11/2019,57,6,0.72170581
7/11/2019,1,16,0.88174603
7/11/2019,97,16,0.80520395
7/11/2019,13,8,0.74400947
7/11/2019,29,7,0.58728706
7/11/2019,69,5,0.62154881
7/11/2019,145,18,0.72994096
7/11/2019,37,12,0.67716302
7/11/2019,129,25,0.66579098
7/11/2019,93,5,0.72392327
7/11/2019,49,12,0.71293336
7/11/2019,97,7,0.7458244
7/11/2019,105,17,0.81862056
7/11/2019,49,1,0.67677021
